"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"37",37,1692006612700,"14/08/2023 09:50:12",1692010212700,1,"14/08/2023 11:50:12",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",17,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You appeared very confident.","Task",NA,NA,NA,"SUPPRF20908"
"38",38,1692006614116,"14/08/2023 09:50:14",1692010214116,1,"14/08/2023 11:50:14",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",18,"Task","Screen 1","113qg5",1,"response","You said all the right things.",1400,1383,1400,1400,1383,1400,1,1400,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You appear very smart.","You said all the right things.","Task",NA,NA,NA,"SUPPRF20908"
"39",39,1692006615849,"14/08/2023 09:50:15",1692010215849,1,"14/08/2023 11:50:15",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",18,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appear very smart.","You said all the right things.","Task",NA,NA,NA,"SUPPRF20908"
"40",40,1692006617286,"14/08/2023 09:50:17",1692010217286,1,"14/08/2023 11:50:17",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",19,"Task","Screen 1","113qg5",1,"response","You did what was asked of you.",1432,1416,1432,1432,1416,1432,1,1432,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You did what was asked of you.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF20908"
"41",41,1692006619033,"14/08/2023 09:50:19",1692010219033,1,"14/08/2023 11:50:19",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",19,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF20908"
"42",42,1692006624418,"14/08/2023 09:50:24",1692010224418,1,"14/08/2023 11:50:24",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",20,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",5382,5365,5382,5382,5365,5382,1,5382,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You came across really well.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF20908"
"43",43,1692006626163,"14/08/2023 09:50:26",1692010226163,1,"14/08/2023 11:50:26",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",20,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You came across really well.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF20908"
"44",44,1692006627367,"14/08/2023 09:50:27",1692010227367,1,"14/08/2023 11:50:27",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",21,"Task","Screen 1","113qg5",1,"response","That was perfect.",1200,1183,1200,1200,1183,1200,1,1200,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You're very articulate.","That was perfect.","Task",NA,NA,NA,"SUPPRF20908"
"45",45,1692006629112,"14/08/2023 09:50:29",1692010229112,1,"14/08/2023 11:50:29",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",21,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","That was perfect.","Task",NA,NA,NA,"SUPPRF20908"
"46",46,1692006633183,"14/08/2023 09:50:33",1692010233183,1,"14/08/2023 11:50:33",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",22,"Task","Screen 1","113qg5",1,"response","Your description was very insightful.",4066,4049,4066,4066,4049,4066,1,4066,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF20908"
"47",47,1692006634926,"14/08/2023 09:50:34",1692010234926,1,"14/08/2023 11:50:34",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",22,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF20908"
"48",48,1692006636680,"14/08/2023 09:50:36",1692010236680,1,"14/08/2023 11:50:36",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",23,"Task","Screen 1","113qg5",1,"response","You appear very smart.",1750,1733,1750,1750,1733,1750,1,1750,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You appear very smart.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF20908"
"49",49,1692006638424,"14/08/2023 09:50:38",1692010238424,1,"14/08/2023 11:50:38",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",23,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appear very smart.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF20908"
"50",50,1692006639797,"14/08/2023 09:50:39",1692010239797,1,"14/08/2023 11:50:39",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",24,"Task","Screen 1","113qg5",1,"response","You appear very smart.",1367,1350,1367,1367,1350,1367,1,1367,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You appear very smart.","That was decent.","Task",NA,NA,NA,"SUPPRF20908"
"51",51,1692006641540,"14/08/2023 09:50:41",1692010241540,1,"14/08/2023 11:50:41",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",24,"Task","Screen 3","izqege",2,"continue","",1765,1765,1765,1765,1765,1765,1,1765,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appear very smart.","That was decent.","Task",NA,NA,NA,"SUPPRF20908"
"52",52,1692006643112,"14/08/2023 09:50:43",1692010243112,1,"14/08/2023 11:50:43",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",25,"Task","Screen 1","113qg5",1,"response","You said all the right things.",1567,1550,1567,1567,1550,1567,1,1567,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Excellent!","You said all the right things.","Task",NA,NA,NA,"SUPPRF20908"
"53",53,1692006644856,"14/08/2023 09:50:44",1692010244856,1,"14/08/2023 11:50:44",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",25,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You said all the right things.","Task",NA,NA,NA,"SUPPRF20908"
"54",54,1692006645978,"14/08/2023 09:50:45",1692010245978,1,"14/08/2023 11:50:45",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",26,"Task","Screen 1","113qg5",1,"response","That was perfect.",1117,1100,1117,1117,1100,1117,1,1117,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was satisfactory.","That was perfect.","Task",NA,NA,NA,"SUPPRF20908"
"55",55,1692006647721,"14/08/2023 09:50:47",1692010247721,1,"14/08/2023 11:50:47",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",26,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","That was perfect.","Task",NA,NA,NA,"SUPPRF20908"
"56",56,1692006649209,"14/08/2023 09:50:49",1692010249209,1,"14/08/2023 11:50:49",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",27,"Task","Screen 1","113qg5",1,"response","That was perfect.",1483,1466,1483,1483,1466,1483,1,1483,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"I could easily picture what you were describing.","That was perfect.","Task",NA,NA,NA,"SUPPRF20908"
"57",57,1692006650953,"14/08/2023 09:50:50",1692010250953,1,"14/08/2023 11:50:50",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",27,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","That was perfect.","Task",NA,NA,NA,"SUPPRF20908"
"58",58,1692006652393,"14/08/2023 09:50:52",1692010252393,1,"14/08/2023 11:50:52",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",28,"Task","Screen 1","113qg5",1,"response","You seemed very in-control.",1432,1416,1432,1432,1416,1432,1,1432,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You seemed very in-control.","You came across really well.","Task",NA,NA,NA,"SUPPRF20908"
"59",59,1692006654135,"14/08/2023 09:50:54",1692010254135,1,"14/08/2023 11:50:54",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",28,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You seemed very in-control.","You came across really well.","Task",NA,NA,NA,"SUPPRF20908"
"60",60,1692006655823,"14/08/2023 09:50:55",1692010255823,1,"14/08/2023 11:50:55",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",29,"Task","Screen 1","113qg5",1,"response","You're very articulate.",1684,1667,1684,1684,1667,1684,1,1684,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was decent.","You're very articulate.","Task",NA,NA,NA,"SUPPRF20908"
"61",61,1692006657567,"14/08/2023 09:50:57",1692010257567,1,"14/08/2023 11:50:57",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",29,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You're very articulate.","Task",NA,NA,NA,"SUPPRF20908"
"62",62,1692006659565,"14/08/2023 09:50:59",1692010259565,1,"14/08/2023 11:50:59",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",30,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",1997,1982,1997,1997,1982,1997,1,1997,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","You appear very smart.","Task",NA,NA,NA,"SUPPRF20908"
"63",63,1692006661316,"14/08/2023 09:51:01",1692010261316,1,"14/08/2023 11:51:01",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",30,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You appear very smart.","Task",NA,NA,NA,"SUPPRF20908"
"64",64,1692006662737,"14/08/2023 09:51:02",1692010262737,1,"14/08/2023 11:51:02",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",31,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",1417,1400,1417,1417,1400,1417,1,1417,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You are really engaging when you speak.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF20908"
"65",65,1692006664482,"14/08/2023 09:51:04",1692010264482,1,"14/08/2023 11:51:04",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",31,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF20908"
"66",66,1692006666423,"14/08/2023 09:51:06",1692010266423,1,"14/08/2023 11:51:06",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",32,"Task","Screen 1","113qg5",1,"response","You seemed very in-control.",1933,1916,1933,1933,1916,1933,1,1933,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Excellent!","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF20908"
"67",67,1692006668165,"14/08/2023 09:51:08",1692010268165,1,"14/08/2023 11:51:08",140743,17,"task-qhsc",NA,31172743,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",32,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF20908"
