"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Spreadsheet..P","Spreadsheet..N","Manipulation..Spreadsheet","Random_ID"
"6",1692014869119,"14/08/2023 12:07:49",1692018469119,1,"14/08/2023 14:07:49",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,1,"Positive Feedback","Video","w2ir4b",1,"continue","",32236.0880000004,32229.127,32236.0880000004,32236.0880000004,32229.127,32236.0880000004,1,32236.0880000004,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P5_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"7",1692014869121,"14/08/2023 12:07:49",1692018469121,1,"14/08/2023 14:07:49",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,1,"Positive Feedback","Video","w2ir4b",1,"response","Paid close attention to detail and conveyed this well",23391.046,32229.127,32238.688,23391.046,32229.127,32238.688,1,23391.046,8847.64200000001,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P5_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"8",1692014869122,"14/08/2023 12:07:49",1692018469122,1,"14/08/2023 14:07:49",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,1,"Positive Feedback","Video","w2ir4b",1,"response","Very good description, set the scene really well",12140.6,32229.127,32239.0880000004,12140.6,32229.127,32239.0880000004,1,12140.6,20098.4880000004,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P5_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"9",1692014870081,"14/08/2023 12:07:50",1692018470081,1,"14/08/2023 14:07:50",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,1,"Positive Feedback","Fixation","mtm832",2,"continue","",966.627999999997,966.627999999997,966.627999999997,966.627999999997,966.627999999997,966.627999999997,1,966.627999999997,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P5_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"10",1692014911679,"14/08/2023 12:08:31",1692018511679,1,"14/08/2023 14:08:31",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,2,"Positive Feedback","Video","w2ir4b",1,"continue","",41598.8330000004,41595.015,41598.8330000004,41598.8330000004,41595.015,41598.8330000004,1,41598.8330000004,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P2_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"11",1692014911683,"14/08/2023 12:08:31",1692018511683,1,"14/08/2023 14:08:31",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,2,"Positive Feedback","Video","w2ir4b",1,"response","Noticed different emotions well",25540.03,41595.015,41603.3330000004,25540.03,41595.015,41603.3330000004,1,25540.03,16063.3030000004,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P2_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"12",1692014911683,"14/08/2023 12:08:31",1692018511683,1,"14/08/2023 14:08:31",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,2,"Positive Feedback","Video","w2ir4b",1,"response","Good attention to detail with the flag",17348.239,41595.015,41603.6330000002,17348.239,41595.015,41603.6330000002,1,17348.239,24255.3940000002,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P2_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"13",1692014912646,"14/08/2023 12:08:32",1692018512646,1,"14/08/2023 14:08:32",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,2,"Positive Feedback","Fixation","mtm832",2,"continue","",966.628000000012,966.628000000012,966.628000000012,966.628000000012,966.628000000012,966.628000000012,1,966.628000000012,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P2_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"14",1692014964872,"14/08/2023 12:09:24",1692018564872,1,"14/08/2023 14:09:24",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,2,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",52227.334,52210.668,52227.334,52227.334,52210.668,52227.334,1,52227.334,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"15",1692014964876,"14/08/2023 12:09:24",1692018564876,1,"14/08/2023 14:09:24",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,2,"Neutral Feedback","Screen 1","3zrml3",1,"response","Provided sufficient information about the room.",44744.758,52210.668,52227.334,44744.758,52210.668,52227.334,1,44744.758,7482.576,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"16",1692014964878,"14/08/2023 12:09:24",1692018564878,1,"14/08/2023 14:09:24",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,2,"Neutral Feedback","Screen 1","3zrml3",1,"response","Noted some detail of the people.",36163.139,52210.668,52227.334,36163.139,52210.668,52227.334,1,36163.139,16064.195,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"17",1692014965825,"14/08/2023 12:09:25",1692018565825,1,"14/08/2023 14:09:25",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,2,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.627999999997,966.627999999997,966.627999999997,966.627999999997,966.627999999997,966.627999999997,1,966.627999999997,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"18",1692015019290,"14/08/2023 12:10:19",1692018619290,1,"14/08/2023 14:10:19",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Positive Feedback","Video","w2ir4b",1,"continue","",53468.494,53464.164,53468.494,53468.494,53464.164,53468.494,1,53468.494,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"19",1692015019295,"14/08/2023 12:10:19",1692018619295,1,"14/08/2023 14:10:19",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Positive Feedback","Video","w2ir4b",1,"response","Set the scene very well, could imagine it in my mind",42603.793,53464.164,53473.494,42603.793,53464.164,53473.494,1,42603.793,10869.701,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"20",1692015019296,"14/08/2023 12:10:19",1692018619296,1,"14/08/2023 14:10:19",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Positive Feedback","Video","w2ir4b",1,"response","Didn't just refer to ""people"", went into more detail",30186.197,53464.164,53473.8940000004,30186.197,53464.164,53473.8940000004,1,30186.197,23287.6970000004,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"21",1692015020254,"14/08/2023 12:10:20",1692018620254,1,"14/08/2023 14:10:20",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Positive Feedback","Fixation","mtm832",2,"continue","",966.627999999997,966.627999999997,966.627999999997,966.627999999997,966.627999999997,966.627999999997,1,966.627999999997,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"22",1692015076822,"14/08/2023 12:11:16",1692018676822,1,"14/08/2023 14:11:16",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",56567.089,56550.423,56567.089,56567.089,56550.423,56567.089,1,56567.089,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"23",1692015076827,"14/08/2023 12:11:16",1692018676827,1,"14/08/2023 14:11:16",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","Sufficient enough to get a rough idea",49191.683,56550.423,56567.089,49191.683,56550.423,56567.089,1,49191.683,7375.40600000002,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"24",1692015076828,"14/08/2023 12:11:16",1692018676828,1,"14/08/2023 14:11:16",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","Provided a good amount of detail",40326.48,56550.423,56567.089,40326.48,56550.423,56567.089,1,40326.48,16240.6090000001,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"25",1692015077776,"14/08/2023 12:11:17",1692018677776,1,"14/08/2023 14:11:17",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.627999999968,966.627999999968,966.627999999968,966.627999999968,966.627999999968,966.627999999968,1,966.627999999968,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF71024"
"26",1692015135254,"14/08/2023 12:12:15",1692018735254,1,"14/08/2023 14:12:15",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Positive Feedback","Video","w2ir4b",1,"continue","",57481.2510000001,57475.628,57481.2510000001,57481.2510000001,57475.628,57481.2510000001,1,57481.2510000001,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"27",1692015135257,"14/08/2023 12:12:15",1692018735257,1,"14/08/2023 14:12:15",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Positive Feedback","Video","w2ir4b",1,"response","I can imagine the image well",50619.447,57475.628,57483.9510000003,50619.447,57475.628,57483.9510000003,1,50619.447,6864.50400000031,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"28",1692015135257,"14/08/2023 12:12:15",1692018735257,1,"14/08/2023 14:12:15",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Positive Feedback","Video","w2ir4b",1,"response","Set the scene in my head clearly",43780.536,57475.628,57484.2510000001,43780.536,57475.628,57484.2510000001,1,43780.536,13703.7150000001,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"29",1692015136216,"14/08/2023 12:12:16",1692018736216,1,"14/08/2023 14:12:16",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Positive Feedback","Fixation","mtm832",2,"continue","",966.627999999968,966.627999999968,966.627999999968,966.627999999968,966.627999999968,966.627999999968,1,966.627999999968,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"30",1692015180396,"14/08/2023 12:13:00",1692018780396,1,"14/08/2023 14:13:00",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",44200.9950000001,44192.065,44200.9950000001,44200.9950000001,44192.065,44200.9950000001,1,44200.9950000001,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"31",1692015180399,"14/08/2023 12:13:00",1692018780399,1,"14/08/2023 14:13:00",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","Good enough attention paid to their actions",37292.624,44192.065,44203.5950000002,37292.624,44192.065,44203.5950000002,1,37292.624,6910.97100000019,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"32",1692015180399,"14/08/2023 12:13:00",1692018780399,1,"14/08/2023 14:13:00",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","Standard descriptions of people given",29576.266,44192.065,44203.9950000001,29576.266,44192.065,44203.9950000001,1,29576.266,14627.7290000001,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
"33",1692015181355,"14/08/2023 12:13:01",1692018781355,1,"14/08/2023 14:13:01",140743,17,"task-f6fg",NA,31175409,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.628000000026,966.628000000026,966.628000000026,966.628000000026,966.628000000026,966.628000000026,1,966.628000000026,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF71024"
