"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.qny1","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID_new"
5,1722262671928,"29/07/2024 14:17:51",1722266271928,1,"29/07/2024 16:17:51",177048,9,"task-xk4o",NA,39258507,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",8014.80000019073,8009.9,8014.80000019073,8014.80000019073,8009.9,8014.80000019073,1,8014.80000019073,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO97532"
6,1722262680080,"29/07/2024 14:18:00",1722266280080,1,"29/07/2024 16:18:00",177048,9,"task-xk4o",NA,39258507,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",8156.50000009537,8142.9,8156.50000009537,8156.50000009537,8142.9,8156.50000009537,1,8156.50000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO97532"
7,1722262685693,"29/07/2024 14:18:05",1722266285693,1,"29/07/2024 16:18:05",177048,9,"task-xk4o",NA,39258507,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5626.40000004768,5612,5626.40000004768,5626.40000004768,5612,5626.40000004768,1,5626.40000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO97532"
8,1722262688493,"29/07/2024 14:18:08",1722266288493,1,"29/07/2024 16:18:08",177048,9,"task-xk4o",NA,39258507,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",2814,2797.5,2814,2814,2797.5,2814,1,2814,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO97532"
9,1722262691265,"29/07/2024 14:18:11",1722266291265,1,"29/07/2024 16:18:11",177048,9,"task-xk4o",NA,39258507,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2788.90000004768,2781.1,2788.90000004768,2788.90000004768,2781.1,2788.90000004768,1,2788.90000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO97532"
10,1722262691270,"29/07/2024 14:18:11",1722266291270,1,"29/07/2024 16:18:11",177048,9,"task-xk4o",NA,39258507,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO97532"
1,1725464917289,"04/09/2024 15:48:37",1725468517289,1,"04/09/2024 17:48:37",177048,9,"task-xk4o",NA,39879834,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO18538"
2,1725464935785,"04/09/2024 15:48:55",1725468535785,1,"04/09/2024 17:48:55",177048,9,"task-xk4o",NA,39879834,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",18393.1999999046,18387.1,18393.1999999046,18393.1999999046,18387.1,18393.1999999046,1,18393.1999999046,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO18538"
3,1725464976112,"04/09/2024 15:49:36",1725468576112,1,"04/09/2024 17:49:36",177048,9,"task-xk4o",NA,39879834,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",40324.5,40308.1,40324.5,40324.5,40308.1,40324.5,1,40324.5,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO18538"
4,1725465012742,"04/09/2024 15:50:12",1725468612742,1,"04/09/2024 17:50:12",177048,9,"task-xk4o",NA,39879834,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",36646.9,36641.1,36646.9,36646.9,36641.1,36646.9,1,36646.9,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO18538"
5,1725465041665,"04/09/2024 15:50:41",1725468641665,1,"04/09/2024 17:50:41",177048,9,"task-xk4o",NA,39879834,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",28916.4999999285,28905.5,28916.4999999285,28916.4999999285,28905.5,28916.4999999285,1,28916.4999999285,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO18538"
6,1725465081434,"04/09/2024 15:51:21",1725468681434,1,"04/09/2024 17:51:21",177048,9,"task-xk4o",NA,39879834,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",39780.0999999523,39774.7,39780.0999999523,39780.0999999523,39774.7,39780.0999999523,1,39780.0999999523,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO18538"
7,1725465089971,"04/09/2024 15:51:29",1725468689971,1,"04/09/2024 17:51:29",177048,9,"task-xk4o",NA,39879834,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",8541.89999995232,8535.20000000001,8541.89999995232,8541.89999995232,8535.20000000001,8541.89999995232,1,8541.89999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO18538"
8,1725465100845,"04/09/2024 15:51:40",1725468700845,1,"04/09/2024 17:51:40",177048,9,"task-xk4o",NA,39879834,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",10860.7999999762,10852.1,10860.7999999762,10860.7999999762,10852.1,10860.7999999762,1,10860.7999999762,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO18538"
9,1725465104932,"04/09/2024 15:51:44",1725468704932,1,"04/09/2024 17:51:44",177048,9,"task-xk4o",NA,39879834,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",4095.19999997615,4084.19999999998,4095.19999997615,4095.19999997615,4084.19999999998,4095.19999997615,1,4095.19999997615,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO18538"
10,1725465104939,"04/09/2024 15:51:44",1725468704939,1,"04/09/2024 17:51:44",177048,9,"task-xk4o",NA,39879834,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO18538"
1,1727883454339,"02/10/2024 15:37:34",1727887054339,1,"02/10/2024 17:37:34",177048,9,"task-xk4o",NA,40406047,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x864",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2","","spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO24909"
2,1727883458542,"02/10/2024 15:37:38",1727887058542,1,"02/10/2024 17:37:38",177048,9,"task-xk4o",NA,40406047,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x864",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2","","spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4098.40000000596,4082.4,4098.40000000596,4098.40000000596,4082.4,4098.40000000596,1,4098.40000000596,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO24909"
3,1727883462489,"02/10/2024 15:37:42",1727887062489,1,"02/10/2024 17:37:42",177048,9,"task-xk4o",NA,40406047,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x864",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2","","spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3964.50000000596,3949.8,3964.50000000596,3964.50000000596,3949.8,3964.50000000596,1,3964.50000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO24909"
4,1727883472175,"02/10/2024 15:37:52",1727887072175,1,"02/10/2024 17:37:52",177048,9,"task-xk4o",NA,40406047,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x864",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2","","spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",9700.6,9683.8,9700.6,9700.6,9683.8,9700.6,1,9700.6,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO24909"
5,1727883517278,"02/10/2024 15:38:37",1727887117278,1,"02/10/2024 17:38:37",177048,9,"task-xk4o",NA,40406047,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x864",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2","","spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",45120.6000000238,45116.4,45120.6000000238,45120.6000000238,45116.4,45120.6000000238,1,45120.6000000238,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO24909"
6,1727883529783,"02/10/2024 15:38:49",1727887129783,1,"02/10/2024 17:38:49",177048,9,"task-xk4o",NA,40406047,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x864",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2","","spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",12508.6,12500.2,12508.6,12508.6,12500.2,12508.6,1,12508.6,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO24909"
7,1727883536295,"02/10/2024 15:38:56",1727887136295,1,"02/10/2024 17:38:56",177048,9,"task-xk4o",NA,40406047,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x864",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2","","spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",6520.10000001788,6516.7,6520.10000001788,6520.10000001788,6516.7,6520.10000001788,1,6520.10000001788,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO24909"
8,1727883539375,"02/10/2024 15:38:59",1727887139375,1,"02/10/2024 17:38:59",177048,9,"task-xk4o",NA,40406047,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x864",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2","","spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3083.09999999999,3066.59999999999,3083.09999999999,3083.09999999999,3066.59999999999,3083.09999999999,1,3083.09999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO24909"
9,1727883542399,"02/10/2024 15:39:02",1727887142399,1,"02/10/2024 17:39:02",177048,9,"task-xk4o",NA,40406047,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x864",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2","","spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3041.10000000001,3033.10000000001,3041.10000000001,3041.10000000001,3033.10000000001,3041.10000000001,1,3041.10000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO24909"
10,1727883542406,"02/10/2024 15:39:02",1727887142406,1,"02/10/2024 17:39:02",177048,9,"task-xk4o",NA,40406047,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x864",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2","","spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO24909"
1,1731947572618,"18/11/2024 16:32:52",1731947572618,0,"18/11/2024 16:32:52",177048,9,"task-xk4o",NA,41429890,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAH","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO12088"
2,1731947577045,"18/11/2024 16:32:57",1731947577045,0,"18/11/2024 16:32:57",177048,9,"task-xk4o",NA,41429890,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAH","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4064.54000038147,4050.327,4064.54000038147,4064.54000038147,4050.327,4064.54000038147,1,4064.54000038147,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO12088"
3,1731947582135,"18/11/2024 16:33:02",1731947582135,0,"18/11/2024 16:33:02",177048,9,"task-xk4o",NA,41429890,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAH","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",5105.01300152588,5088.291,5105.01300152588,5105.01300152588,5088.291,5105.01300152588,1,5105.01300152588,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO12088"
4,1731947590237,"18/11/2024 16:33:10",1731947590237,0,"18/11/2024 16:33:10",177048,9,"task-xk4o",NA,41429890,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAH","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",8118.474,8101.738,8118.474,8118.474,8101.738,8118.474,1,8118.474,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO12088"
5,1731947598506,"18/11/2024 16:33:18",1731947598506,0,"18/11/2024 16:33:18",177048,9,"task-xk4o",NA,41429890,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAH","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",8286.147,8269.411,8286.147,8286.147,8269.411,8286.147,1,8286.147,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO12088"
6,1731947604134,"18/11/2024 16:33:24",1731947604134,0,"18/11/2024 16:33:24",177048,9,"task-xk4o",NA,41429890,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAH","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",5641.949,5625.213,5641.949,5641.949,5625.213,5641.949,1,5641.949,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO12088"
7,1731947609888,"18/11/2024 16:33:29",1731947609888,0,"18/11/2024 16:33:29",177048,9,"task-xk4o",NA,41429890,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAH","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5773.46,5759.186,5773.46,5773.46,5759.186,5773.46,1,5773.46,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO12088"
8,1731947614878,"18/11/2024 16:33:34",1731947614878,0,"18/11/2024 16:33:34",177048,9,"task-xk4o",NA,41429890,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAH","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",5004.774,4988.898,5004.774,5004.774,4988.898,5004.774,1,5004.774,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO12088"
9,1731947618556,"18/11/2024 16:33:38",1731947618556,0,"18/11/2024 16:33:38",177048,9,"task-xk4o",NA,41429890,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAH","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3694.07600076294,3682.588,3694.07600076294,3694.07600076294,3682.588,3694.07600076294,1,3694.07600076294,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO12088"
