"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"48",1690980314456,"02/08/2023 12:45:14",1690983914456,1,"02/08/2023 14:45:14",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",23,"Task","Screen 1","113qg5",1,"continue","",1411.81699999998,1400.524,1411.81699999998,1411.81699999998,1400.524,1411.81699999998,1,1411.81699999998,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM66122"
"49",1690980316214,"02/08/2023 12:45:16",1690983916214,1,"02/08/2023 14:45:16",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",23,"Task","Screen 3","izqege",2,"continue","",1767.74600000001,1767.74600000001,1767.74600000001,1767.74600000001,1767.74600000001,1767.74600000001,1,1767.74600000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM66122"
"50",1690980318174,"02/08/2023 12:45:18",1690983918174,1,"02/08/2023 14:45:18",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",24,"Task","Screen 1","113qg5",1,"continue","",1961.54699999996,1950.696,1961.54699999996,1961.54699999996,1950.696,1961.54699999996,1,1961.54699999996,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","You appeared very confident.","Task",NA,NA,NA,"SUPTM66122"
"51",1690980319933,"02/08/2023 12:45:19",1690983919933,1,"02/08/2023 14:45:19",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",24,"Task","Screen 3","izqege",2,"continue","",1767.82299999997,1767.82299999997,1767.82299999997,1767.82299999997,1767.82299999997,1767.82299999997,1,1767.82299999997,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You appeared very confident.","Task",NA,NA,NA,"SUPTM66122"
"52",1690980324135,"02/08/2023 12:45:24",1690983924135,1,"02/08/2023 14:45:24",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",25,"Task","Screen 1","113qg5",1,"continue","",4201.91500000001,4185.24100000001,4201.91500000001,4201.91500000001,4185.24100000001,4201.91500000001,1,4201.91500000001,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You said all the right things.","You appear very smart.","Task",NA,NA,NA,"SUPTM66122"
"53",1690980325885,"02/08/2023 12:45:25",1690983925885,1,"02/08/2023 14:45:25",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",25,"Task","Screen 3","izqege",2,"continue","",1767.66200000001,1767.66200000001,1767.66200000001,1767.66200000001,1767.66200000001,1767.66200000001,1,1767.66200000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","You appear very smart.","Task",NA,NA,NA,"SUPTM66122"
"54",1690980327560,"02/08/2023 12:45:27",1690983927560,1,"02/08/2023 14:45:27",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",26,"Task","Screen 1","113qg5",1,"continue","",1676.12499999997,1667.44199999998,1676.12499999997,1676.12499999997,1667.44199999998,1676.12499999997,1,1676.12499999997,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You seemed very in-control.","You came across really well.","Task",NA,NA,NA,"SUPTM66122"
"55",1690980329321,"02/08/2023 12:45:29",1690983929321,1,"02/08/2023 14:45:29",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",26,"Task","Screen 3","izqege",2,"continue","",1767.88500000001,1767.88500000001,1767.88500000001,1767.88500000001,1767.88500000001,1767.88500000001,1,1767.88500000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You seemed very in-control.","You came across really well.","Task",NA,NA,NA,"SUPTM66122"
"56",1690980331911,"02/08/2023 12:45:31",1690983931911,1,"02/08/2023 14:45:31",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",27,"Task","Screen 1","113qg5",1,"continue","",2591.79799999998,2584.39000000001,2591.79799999998,2591.79799999998,2584.39000000001,2591.79799999998,1,2591.79799999998,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You appear very smart.","You came across really well.","Task",NA,NA,NA,"SUPTM66122"
"57",1690980333673,"02/08/2023 12:45:33",1690983933673,1,"02/08/2023 14:45:33",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",27,"Task","Screen 3","izqege",2,"continue","",1767.80599999998,1767.80599999998,1767.80599999998,1767.80599999998,1767.80599999998,1767.80599999998,1,1767.80599999998,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appear very smart.","You came across really well.","Task",NA,NA,NA,"SUPTM66122"
"58",1690980338272,"02/08/2023 12:45:38",1690983938272,1,"02/08/2023 14:45:38",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",28,"Task","Screen 1","113qg5",1,"continue","",4600.70200000008,4585.348,4600.70200000008,4600.70200000008,4585.348,4600.70200000008,1,4600.70200000008,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Excellent!","You're very articulate.","Task",NA,NA,NA,"SUPTM66122"
"59",1690980340026,"02/08/2023 12:45:40",1690983940026,1,"02/08/2023 14:45:40",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",28,"Task","Screen 3","izqege",2,"continue","",1767.91200000001,1767.91200000001,1767.91200000001,1767.91200000001,1767.91200000001,1767.91200000001,1,1767.91200000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You're very articulate.","Task",NA,NA,NA,"SUPTM66122"
"60",1690980341703,"02/08/2023 12:45:41",1690983941703,1,"02/08/2023 14:45:41",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",29,"Task","Screen 1","113qg5",1,"continue","",1678.54199999993,1667.345,1678.54199999993,1678.54199999993,1667.345,1678.54199999993,1,1678.54199999993,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You're very articulate.","You said all the right things.","Task",NA,NA,NA,"SUPTM66122"
"61",1690980343461,"02/08/2023 12:45:43",1690983943461,1,"02/08/2023 14:45:43",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",29,"Task","Screen 3","izqege",2,"continue","",1767.785,1767.785,1767.785,1767.785,1767.785,1767.785,1,1767.785,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","You said all the right things.","Task",NA,NA,NA,"SUPTM66122"
"62",1690980345751,"02/08/2023 12:45:45",1690983945751,1,"02/08/2023 14:45:45",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",30,"Task","Screen 1","113qg5",1,"continue","",2291.21199999997,2284.32999999999,2291.21199999997,2291.21199999997,2284.32999999999,2291.21199999997,1,2291.21199999997,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You seemed very in-control.","You appear very smart.","Task",NA,NA,NA,"SUPTM66122"
"63",1690980347514,"02/08/2023 12:45:47",1690983947514,1,"02/08/2023 14:45:47",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",30,"Task","Screen 3","izqege",2,"continue","",1767.64999999999,1767.64999999999,1767.64999999999,1767.64999999999,1767.64999999999,1767.64999999999,1,1767.64999999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You seemed very in-control.","You appear very smart.","Task",NA,NA,NA,"SUPTM66122"
"64",1690980349735,"02/08/2023 12:45:49",1690983949735,1,"02/08/2023 14:45:49",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",31,"Task","Screen 1","113qg5",1,"continue","",2223.43199999994,2217.71300000002,2223.43199999994,2223.43199999994,2217.71300000002,2223.43199999994,1,2223.43199999994,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","You appeared very confident.","Task",NA,NA,NA,"SUPTM66122"
"65",1690980351498,"02/08/2023 12:45:51",1690983951498,1,"02/08/2023 14:45:51",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",31,"Task","Screen 3","izqege",2,"continue","",1767.66199999998,1767.66199999998,1767.66199999998,1767.66199999998,1767.66199999998,1767.66199999998,1,1767.66199999998,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You appeared very confident.","Task",NA,NA,NA,"SUPTM66122"
"66",1690980352823,"02/08/2023 12:45:52",1690983952823,1,"02/08/2023 14:45:52",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",32,"Task","Screen 1","113qg5",1,"continue","",1325.55699999994,1317.30800000002,1325.55699999994,1325.55699999994,1317.30800000002,1325.55699999994,1,1325.55699999994,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","You're very articulate.","Task",NA,NA,NA,"SUPTM66122"
"67",1690980354584,"02/08/2023 12:45:54",1690983954584,1,"02/08/2023 14:45:54",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",32,"Task","Screen 3","izqege",2,"continue","",1767.48699999999,1767.48699999999,1767.48699999999,1767.48699999999,1767.48699999999,1767.48699999999,1,1767.48699999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You're very articulate.","Task",NA,NA,NA,"SUPTM66122"
"68",1690980355838,"02/08/2023 12:45:55",1690983955838,1,"02/08/2023 14:45:55",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",33,"Task","Screen 1","113qg5",1,"continue","",1256.66200000007,1250.70499999999,1256.66200000007,1256.66200000007,1250.70499999999,1256.66200000007,1,1256.66200000007,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM66122"
"69",1690980357602,"02/08/2023 12:45:57",1690983957602,1,"02/08/2023 14:45:57",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",33,"Task","Screen 3","izqege",2,"continue","",1767.64300000001,1767.64300000001,1767.64300000001,1767.64300000001,1767.64300000001,1767.64300000001,1,1767.64300000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM66122"
"70",1690980359584,"02/08/2023 12:45:59",1690983959584,1,"02/08/2023 14:45:59",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",34,"Task","Screen 1","113qg5",1,"continue","",1983.51400000002,1967.641,1983.51400000002,1983.51400000002,1967.641,1983.51400000002,1,1983.51400000002,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","You came across really well.","Task",NA,NA,NA,"SUPTM66122"
"71",1690980361338,"02/08/2023 12:46:01",1690983961338,1,"02/08/2023 14:46:01",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",34,"Task","Screen 3","izqege",2,"continue","",1767.69899999999,1767.69899999999,1767.69899999999,1767.69899999999,1767.69899999999,1767.69899999999,1,1767.69899999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You came across really well.","Task",NA,NA,NA,"SUPTM66122"
"72",1690980362832,"02/08/2023 12:46:02",1690983962832,1,"02/08/2023 14:46:02",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",35,"Task","Screen 1","113qg5",1,"continue","",1496.57399999994,1483.92500000002,1496.57399999994,1496.57399999994,1483.92500000002,1496.57399999994,1,1496.57399999994,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Excellent!","Your description was very insightful.","Task",NA,NA,NA,"SUPTM66122"
"73",1690980364589,"02/08/2023 12:46:04",1690983964589,1,"02/08/2023 14:46:04",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",35,"Task","Screen 3","izqege",2,"continue","",1767.72199999998,1767.72199999998,1767.72199999998,1767.72199999998,1767.72199999998,1767.72199999998,1,1767.72199999998,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","Your description was very insightful.","Task",NA,NA,NA,"SUPTM66122"
"74",1690980366183,"02/08/2023 12:46:06",1690983966183,1,"02/08/2023 14:46:06",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",36,"Task","Screen 1","113qg5",1,"continue","",1595.42699999994,1583.864,1595.42699999994,1595.42699999994,1583.864,1595.42699999994,1,1595.42699999994,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM66122"
"75",1690980367940,"02/08/2023 12:46:07",1690983967940,1,"02/08/2023 14:46:07",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",36,"Task","Screen 3","izqege",2,"continue","",1767.842,1767.842,1767.842,1767.842,1767.842,1767.842,1,1767.842,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM66122"
"76",1690980370022,"02/08/2023 12:46:10",1690983970022,1,"02/08/2023 14:46:10",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",37,"Task","Screen 1","113qg5",1,"continue","",2083.62100000007,2067.59,2083.62100000007,2083.62100000007,2067.59,2083.62100000007,1,2083.62100000007,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","You appeared very confident.","Task",NA,NA,NA,"SUPTM66122"
"77",1690980371776,"02/08/2023 12:46:11",1690983971776,1,"02/08/2023 14:46:11",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",37,"Task","Screen 3","izqege",2,"continue","",1767.764,1767.764,1767.764,1767.764,1767.764,1767.764,1,1767.764,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You appeared very confident.","Task",NA,NA,NA,"SUPTM66122"
"78",1690980373081,"02/08/2023 12:46:13",1690983973081,1,"02/08/2023 14:46:13",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",38,"Task","Screen 1","113qg5",1,"continue","",1306.16699999999,1300.489,1306.16699999999,1306.16699999999,1300.489,1306.16699999999,1,1306.16699999999,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","You're very articulate.","Task",NA,NA,NA,"SUPTM66122"
"79",1690980374844,"02/08/2023 12:46:14",1690983974844,1,"02/08/2023 14:46:14",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",38,"Task","Screen 3","izqege",2,"continue","",1767.64200000002,1767.64200000002,1767.64200000002,1767.64200000002,1767.64200000002,1767.64200000002,1,1767.64200000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You're very articulate.","Task",NA,NA,NA,"SUPTM66122"
"80",1690980376544,"02/08/2023 12:46:16",1690983976544,1,"02/08/2023 14:46:16",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",39,"Task","Screen 1","113qg5",1,"continue","",1700.74699999997,1684.07299999997,1700.74699999997,1700.74699999997,1684.07299999997,1700.74699999997,1,1700.74699999997,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","Excellent!","Task",NA,NA,NA,"SUPTM66122"
"81",1690980378295,"02/08/2023 12:46:18",1690983978295,1,"02/08/2023 14:46:18",139282,42,"task-g4az",NA,31006560,9196981,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1241x697","1194x627",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",39,"Task","Screen 3","izqege",2,"continue","",1767.56700000001,1767.56700000001,1767.56700000001,1767.56700000001,1767.56700000001,1767.56700000001,1,1767.56700000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","Excellent!","Task",NA,NA,NA,"SUPTM66122"
