"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"161",1691006436016,"02/08/2023 20:00:36",1691010036016,1,"02/08/2023 22:00:36",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",79,"Task","Screen 3","izqege",2,"continue","",1766.70499999996,1766.70499999996,1766.70499999996,1766.70499999996,1766.70499999996,1766.70499999996,1,1766.70499999996,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","That was perfect.","Task",NA,NA,NA,"SUPTM61449"
"162",1691006436969,"02/08/2023 20:00:36",1691010036969,1,"02/08/2023 22:00:36",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",80,"Task","Screen 1","113qg5",1,"continue","",954.270000000019,949.984999999986,954.270000000019,954.270000000019,949.984999999986,954.270000000019,1,954.270000000019,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","You did what was asked of you.","Task",NA,NA,NA,"SUPTM61449"
"163",1691006438732,"02/08/2023 20:00:38",1691010038732,1,"02/08/2023 22:00:38",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",80,"Task","Screen 3","izqege",2,"continue","",1766.69799999997,1766.69799999997,1766.69799999997,1766.69799999997,1766.69799999997,1766.69799999997,1,1766.69799999997,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You did what was asked of you.","Task",NA,NA,NA,"SUPTM61449"
"164",1691006440833,"02/08/2023 20:00:40",1691010040833,1,"02/08/2023 22:00:40",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",81,"Task","Screen 1","113qg5",1,"continue","",2099.93900000001,2083.27300000004,2099.93900000001,2099.93900000001,2083.27300000004,2099.93900000001,1,2099.93900000001,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"I could easily picture what you were describing.","You came across really well.","Task",NA,NA,NA,"SUPTM61449"
"165",1691006442583,"02/08/2023 20:00:42",1691010042583,1,"02/08/2023 22:00:42",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",81,"Task","Screen 3","izqege",2,"continue","",1766.75300000003,1766.75300000003,1766.75300000003,1766.75300000003,1766.75300000003,1766.75300000003,1,1766.75300000003,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You came across really well.","Task",NA,NA,NA,"SUPTM61449"
"166",1691006443673,"02/08/2023 20:00:43",1691010043673,1,"02/08/2023 22:00:43",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",82,"Task","Screen 1","113qg5",1,"continue","",1091.66099999961,1083.31299999997,1091.66099999961,1091.66099999961,1083.31299999997,1091.66099999961,1,1091.66099999961,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM61449"
"167",1691006445433,"02/08/2023 20:00:45",1691010045433,1,"02/08/2023 22:00:45",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",82,"Task","Screen 3","izqege",2,"continue","",1766.70400000003,1766.70400000003,1766.70400000003,1766.70400000003,1766.70400000003,1766.70400000003,1,1766.70400000003,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM61449"
"168",1691006448058,"02/08/2023 20:00:48",1691010048058,1,"02/08/2023 22:00:48",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",83,"Task","Screen 1","113qg5",1,"continue","",2626.94400000037,2616.59299999999,2626.94400000037,2626.94400000037,2616.59299999999,2626.94400000037,1,2626.94400000037,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was perfect.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM61449"
"169",1691006449816,"02/08/2023 20:00:49",1691010049816,1,"02/08/2023 22:00:49",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",83,"Task","Screen 3","izqege",2,"continue","",1766.76300000004,1766.76300000004,1766.76300000004,1766.76300000004,1766.76300000004,1766.76300000004,1,1766.76300000004,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM61449"
"170",1691006450551,"02/08/2023 20:00:50",1691010050551,1,"02/08/2023 22:00:50",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",84,"Task","Screen 1","113qg5",1,"continue","",736.88799999922,733.32799999998,736.88799999922,736.88799999922,733.32799999998,736.88799999922,1,736.88799999922,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","Excellent!","Task",NA,NA,NA,"SUPTM61449"
"171",1691006452316,"02/08/2023 20:00:52",1691010052316,1,"02/08/2023 22:00:52",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",84,"Task","Screen 3","izqege",2,"continue","",1766.68499999994,1766.68499999994,1766.68499999994,1766.68499999994,1766.68499999994,1766.68499999994,1,1766.68499999994,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","Excellent!","Task",NA,NA,NA,"SUPTM61449"
"172",1691006453807,"02/08/2023 20:00:53",1691010053807,1,"02/08/2023 22:00:53",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",85,"Task","Screen 1","113qg5",1,"continue","",1492.8749999993,1483.30300000007,1492.8749999993,1492.8749999993,1483.30300000007,1492.8749999993,1,1492.8749999993,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","You're very articulate.","Task",NA,NA,NA,"SUPTM61449"
"173",1691006455566,"02/08/2023 20:00:55",1691010055566,1,"02/08/2023 22:00:55",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",85,"Task","Screen 3","izqege",2,"continue","",1766.72399999993,1766.72399999993,1766.72399999993,1766.72399999993,1766.72399999993,1766.72399999993,1,1766.72399999993,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You're very articulate.","Task",NA,NA,NA,"SUPTM61449"
"174",1691006458120,"02/08/2023 20:00:58",1691010058120,1,"02/08/2023 22:00:58",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",86,"Task","Screen 1","113qg5",1,"continue","",2555.44800000079,2549.91600000008,2555.44800000079,2555.44800000079,2549.91600000008,2555.44800000079,1,2555.44800000079,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","That was perfect.","Task",NA,NA,NA,"SUPTM61449"
"175",1691006459883,"02/08/2023 20:00:59",1691010059883,1,"02/08/2023 22:00:59",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",86,"Task","Screen 3","izqege",2,"continue","",1766.777,1766.777,1766.777,1766.777,1766.777,1766.777,1,1766.777,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","That was perfect.","Task",NA,NA,NA,"SUPTM61449"
"176",1691006460865,"02/08/2023 20:01:00",1691010060865,1,"02/08/2023 22:01:00",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",87,"Task","Screen 1","113qg5",1,"continue","",983.321999999927,966.655999999959,983.321999999927,983.321999999927,966.655999999959,983.321999999927,1,983.321999999927,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You appear very smart.","Task",NA,NA,NA,"SUPTM61449"
"177",1691006462616,"02/08/2023 20:01:02",1691010062616,1,"02/08/2023 22:01:02",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",87,"Task","Screen 3","izqege",2,"continue","",1766.69799999997,1766.69799999997,1766.69799999997,1766.69799999997,1766.69799999997,1766.69799999997,1,1766.69799999997,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You appear very smart.","Task",NA,NA,NA,"SUPTM61449"
"178",1691006464931,"02/08/2023 20:01:04",1691010064931,1,"02/08/2023 22:01:04",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",88,"Task","Screen 1","113qg5",1,"continue","",2316.5010000004,2299.93200000003,2316.5010000004,2316.5010000004,2299.93200000003,2316.5010000004,1,2316.5010000004,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You appeared very confident.","Task",NA,NA,NA,"SUPTM61449"
"179",1691006466683,"02/08/2023 20:01:06",1691010066683,1,"02/08/2023 22:01:06",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",88,"Task","Screen 3","izqege",2,"continue","",1766.75300000003,1766.75300000003,1766.75300000003,1766.75300000003,1766.75300000003,1766.75300000003,1,1766.75300000003,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You appeared very confident.","Task",NA,NA,NA,"SUPTM61449"
"180",1691006468080,"02/08/2023 20:01:08",1691010068080,1,"02/08/2023 22:01:08",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",89,"Task","Screen 1","113qg5",1,"continue","",1399.0159999996,1383.30799999996,1399.0159999996,1399.0159999996,1383.30799999996,1399.0159999996,1,1399.0159999996,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","That was perfect.","Task",NA,NA,NA,"SUPTM61449"
"181",1691006469833,"02/08/2023 20:01:09",1691010069833,1,"02/08/2023 22:01:09",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",89,"Task","Screen 3","izqege",2,"continue","",1766.71400000004,1766.71400000004,1766.71400000004,1766.71400000004,1766.71400000004,1766.71400000004,1,1766.71400000004,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","That was perfect.","Task",NA,NA,NA,"SUPTM61449"
"182",1691006471743,"02/08/2023 20:01:11",1691010071743,1,"02/08/2023 22:01:11",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",90,"Task","Screen 1","113qg5",1,"continue","",1912.29400000034,1899.951,1912.29400000034,1912.29400000034,1899.951,1912.29400000034,1,1912.29400000034,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"That was decent.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM61449"
"183",1691006473499,"02/08/2023 20:01:13",1691010073499,1,"02/08/2023 22:01:13",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",90,"Task","Screen 3","izqege",2,"continue","",1766.74199999997,1766.74199999997,1766.74199999997,1766.74199999997,1766.74199999997,1766.74199999997,1,1766.74199999997,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM61449"
"184",1691006475362,"02/08/2023 20:01:15",1691010075362,1,"02/08/2023 22:01:15",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",91,"Task","Screen 1","113qg5",1,"continue","",1863.60100000037,1849.95200000005,1863.60100000037,1863.60100000037,1849.95200000005,1863.60100000037,1,1863.60100000037,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","You appeared very confident.","Task",NA,NA,NA,"SUPTM61449"
"185",1691006477117,"02/08/2023 20:01:17",1691010077117,1,"02/08/2023 22:01:17",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",91,"Task","Screen 3","izqege",2,"continue","",1766.73699999996,1766.73699999996,1766.73699999996,1766.73699999996,1766.73699999996,1766.73699999996,1,1766.73699999996,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You appeared very confident.","Task",NA,NA,NA,"SUPTM61449"
"186",1691006483426,"02/08/2023 20:01:23",1691010083426,1,"02/08/2023 22:01:23",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",92,"Task","Screen 1","113qg5",1,"continue","",6311.11199999962,6299.76399999997,6311.11199999962,6311.11199999962,6299.76399999997,6311.11199999962,1,6311.11199999962,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You said all the right things.","You appeared very confident.","Task",NA,NA,NA,"SUPTM61449"
"187",1691006485183,"02/08/2023 20:01:25",1691010085183,1,"02/08/2023 22:01:25",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",92,"Task","Screen 3","izqege",2,"continue","",1766.94700000004,1766.94700000004,1766.94700000004,1766.94700000004,1766.94700000004,1766.94700000004,1,1766.94700000004,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","You appeared very confident.","Task",NA,NA,NA,"SUPTM61449"
"188",1691006487275,"02/08/2023 20:01:27",1691010087275,1,"02/08/2023 22:01:27",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",93,"Task","Screen 1","113qg5",1,"continue","",2093.80099999998,2083.26799999992,2093.80099999998,2093.80099999998,2083.26799999992,2093.80099999998,1,2093.80099999998,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Excellent!","You appear very smart.","Task",NA,NA,NA,"SUPTM61449"
"189",1691006489033,"02/08/2023 20:01:29",1691010089033,1,"02/08/2023 22:01:29",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",93,"Task","Screen 3","izqege",2,"continue","",1766.74900000007,1766.74900000007,1766.74900000007,1766.74900000007,1766.74900000007,1766.74900000007,1,1766.74900000007,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You appear very smart.","Task",NA,NA,NA,"SUPTM61449"
"190",1691006489736,"02/08/2023 20:01:29",1691010089736,1,"02/08/2023 22:01:29",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",94,"Task","Screen 1","113qg5",1,"continue","",704.58400000073,700.003999999957,704.58400000073,704.58400000073,700.003999999957,704.58400000073,1,704.58400000073,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Excellent!","You seemed very in-control.","Task",NA,NA,NA,"SUPTM61449"
"191",1691006491500,"02/08/2023 20:01:31",1691010091500,1,"02/08/2023 22:01:31",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",94,"Task","Screen 3","izqege",2,"continue","",1766.679,1766.679,1766.679,1766.679,1766.679,1766.679,1,1766.679,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You seemed very in-control.","Task",NA,NA,NA,"SUPTM61449"
