"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.huxg","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"6",1709621481019,"05/03/2024 06:51:21",1709625081019,1,"05/03/2024 08:51:21",169741,4,"task-gjqt",NA,35784135,10575824,NA,"complete",NA,"65e6bb04450757d4d44e6d9f","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",30861.7000000119,30853.5,30861.7000000119,30861.7000000119,30853.5,30861.7000000119,1,30861.7000000119,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF28837"
"7",1709621481030,"05/03/2024 06:51:21",1709625081030,1,"05/03/2024 08:51:21",169741,4,"task-gjqt",NA,35784135,10575824,NA,"complete",NA,"65e6bb04450757d4d44e6d9f","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",8225.39999999999,30853.5,30870.4,8225.39999999999,30853.5,30870.4,1,8225.39999999999,22645,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF28837"
"8",1709621481031,"05/03/2024 06:51:21",1709625081031,1,"05/03/2024 08:51:21",169741,4,"task-gjqt",NA,35784135,10575824,NA,"complete",NA,"65e6bb04450757d4d44e6d9f","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",16101.2,30853.5,30870.4,16101.2,30853.5,30870.4,1,16101.2,14769.2,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF28837"
"9",1709621481033,"05/03/2024 06:51:21",1709625081033,1,"05/03/2024 08:51:21",169741,4,"task-gjqt",NA,35784135,10575824,NA,"complete",NA,"65e6bb04450757d4d44e6d9f","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",27806.3,30853.5,30870.4,27806.3,30853.5,30870.4,1,27806.3,3064.10000000002,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF28837"
"10",1709621498269,"05/03/2024 06:51:38",1709625098269,1,"05/03/2024 08:51:38",169741,4,"task-gjqt",NA,35784135,10575824,NA,"complete",NA,"65e6bb04450757d4d44e6d9f","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",17257.800000006,17249.8,17257.800000006,17257.800000006,17249.8,17257.800000006,1,17257.800000006,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF28837"
"11",1709621498277,"05/03/2024 06:51:38",1709625098277,1,"05/03/2024 08:51:38",169741,4,"task-gjqt",NA,35784135,10575824,NA,"complete",NA,"65e6bb04450757d4d44e6d9f","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",8225,17249.8,17266.0000000089,8225,17249.8,17266.0000000089,1,8225,9041.00000000893,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF28837"
"12",1709621498279,"05/03/2024 06:51:38",1709625098279,1,"05/03/2024 08:51:38",169741,4,"task-gjqt",NA,35784135,10575824,NA,"complete",NA,"65e6bb04450757d4d44e6d9f","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",11572.1,17249.8,17266.5,11572.1,17249.8,17266.5,1,11572.1,5694.39999999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF28837"
"13",1709621498281,"05/03/2024 06:51:38",1709625098281,1,"05/03/2024 08:51:38",169741,4,"task-gjqt",NA,35784135,10575824,NA,"complete",NA,"65e6bb04450757d4d44e6d9f","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",16083.9,17249.8,17266.5,16083.9,17249.8,17266.5,1,16083.9,1182.59999999999,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF28837"
"14",1709621498299,"05/03/2024 06:51:38",1709625098299,1,"05/03/2024 08:51:38",169741,4,"task-gjqt",NA,35784135,10575824,NA,"complete",NA,"65e6bb04450757d4d44e6d9f","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF28837"
"1",1709625869828,"05/03/2024 08:04:29",1709593469828,-9,"04/03/2024 14:04:29",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF08667"
"2",1709625897102,"05/03/2024 08:04:57",1709593497102,-9,"04/03/2024 14:04:57",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",27293.8320000954,27283.732,27293.8320000954,27293.8320000954,27283.732,27293.8320000954,1,27293.8320000954,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF08667"
"3",1709625897104,"05/03/2024 08:04:57",1709593497104,-9,"04/03/2024 14:04:57",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",12975.232,27283.732,27295.932,12975.232,27283.732,27295.932,1,12975.232,14320.7,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF08667"
"4",1709625897104,"05/03/2024 08:04:57",1709593497104,-9,"04/03/2024 14:04:57",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",23835.632,27283.732,27296.3320000954,23835.632,27283.732,27296.3320000954,1,23835.632,3460.70000009537,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF08667"
"5",1709625897104,"05/03/2024 08:04:57",1709593497104,-9,"04/03/2024 14:04:57",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",26517.432,27283.732,27296.5320001431,26517.432,27283.732,27296.5320001431,1,26517.432,779.100000143051,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF08667"
"6",1709625923902,"05/03/2024 08:05:23",1709593523902,-9,"04/03/2024 14:05:23",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",26810.1000000954,26801.9,26810.1000000954,26810.1000000954,26801.9,26810.1000000954,1,26810.1000000954,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF08667"
"7",1709625923903,"05/03/2024 08:05:23",1709593523903,-9,"04/03/2024 14:05:23",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",5946.7,26801.9,26811.7,5946.7,26801.9,26811.7,1,5946.7,20865,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF08667"
"8",1709625923903,"05/03/2024 08:05:23",1709593523903,-9,"04/03/2024 14:05:23",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",11310.3,26801.9,26812.0000001907,11310.3,26801.9,26812.0000001907,1,11310.3,15501.7000001907,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF08667"
"9",1709625923904,"05/03/2024 08:05:23",1709593523904,-9,"04/03/2024 14:05:23",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",24986.2,26801.9,26812.4000000477,24986.2,26801.9,26812.4000000477,1,24986.2,1826.20000004768,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF08667"
"10",1709625935784,"05/03/2024 08:05:35",1709593535784,-9,"04/03/2024 14:05:35",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",11890.1000001907,11876.8,11890.1000001907,11890.1000001907,11876.8,11890.1000001907,1,11890.1000001907,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF08667"
"11",1709625935785,"05/03/2024 08:05:35",1709593535785,-9,"04/03/2024 14:05:35",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",4847.3,11876.8,11891.8,4847.3,11876.8,11891.8,1,4847.3,7044.5,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF08667"
"12",1709625935785,"05/03/2024 08:05:35",1709593535785,-9,"04/03/2024 14:05:35",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",8328.7,11876.8,11892.1000001907,8328.7,11876.8,11892.1000001907,1,8328.7,3563.40000019074,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF08667"
"13",1709625935786,"05/03/2024 08:05:35",1709593535786,-9,"04/03/2024 14:05:35",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",10960.6,11876.8,11892.4000001431,10960.6,11876.8,11892.4000001431,1,10960.6,931.800000143048,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF08667"
"14",1709625935790,"05/03/2024 08:05:35",1709593535790,-9,"04/03/2024 14:05:35",169741,4,"task-gjqt",NA,35784778,10576032,NA,"rejected - time limit reached",NA,"65e6cf5cce0675d712f52e05","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1024x498",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF08667"
"1",1709631843210,"05/03/2024 09:44:03",1709631843210,0,"05/03/2024 09:44:03",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF09135"
"2",1709631904334,"05/03/2024 09:45:04",1709631904334,0,"05/03/2024 09:45:04",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",61137.7,61121.4,61137.7,61137.7,61121.4,61137.7,1,61137.7,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF09135"
"3",1709631904338,"05/03/2024 09:45:04",1709631904338,0,"05/03/2024 09:45:04",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",38936.5,61121.4,61137.7,38936.5,61121.4,61137.7,1,38936.5,22201.2,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF09135"
"4",1709631904338,"05/03/2024 09:45:04",1709631904338,0,"05/03/2024 09:45:04",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",51680.5,61121.4,61137.7,51680.5,61121.4,61137.7,1,51680.5,9457.2,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF09135"
"5",1709631904338,"05/03/2024 09:45:04",1709631904338,0,"05/03/2024 09:45:04",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",58119.2,61121.4,61137.7,58119.2,61121.4,61137.7,1,58119.2,3018.49999999999,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF09135"
"6",1709631935585,"05/03/2024 09:45:35",1709631935585,0,"05/03/2024 09:45:35",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",31267.7999999762,31259.6,31267.7999999762,31267.7999999762,31259.6,31267.7999999762,1,31267.7999999762,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF09135"
"7",1709631935587,"05/03/2024 09:45:35",1709631935587,0,"05/03/2024 09:45:35",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6238.9,31259.6,31269.9,6238.9,31259.6,31269.9,1,6238.9,25031,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF09135"
"8",1709631935587,"05/03/2024 09:45:35",1709631935587,0,"05/03/2024 09:45:35",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",19066.1,31259.6,31270.2999999762,19066.1,31259.6,31270.2999999762,1,19066.1,12204.1999999762,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF09135"
"9",1709631935588,"05/03/2024 09:45:35",1709631935588,0,"05/03/2024 09:45:35",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",26272.1,31259.6,31270.7999999762,26272.1,31259.6,31270.7999999762,1,26272.1,4998.69999997616,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF09135"
"10",1709631957782,"05/03/2024 09:45:57",1709631957782,0,"05/03/2024 09:45:57",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",22205.5999999821,22201.7,22205.5999999821,22205.5999999821,22201.7,22205.5999999821,1,22205.5999999821,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF09135"
"11",1709631957785,"05/03/2024 09:45:57",1709631957785,0,"05/03/2024 09:45:57",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",9758.3,22201.7,22208.6999999762,9758.3,22201.7,22208.6999999762,1,9758.3,12450.3999999762,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF09135"
"12",1709631957786,"05/03/2024 09:45:57",1709631957786,0,"05/03/2024 09:45:57",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",17030.7,22201.7,22209.399999994,17030.7,22201.7,22209.399999994,1,17030.7,5178.69999999405,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF09135"
"13",1709631957787,"05/03/2024 09:45:57",1709631957787,0,"05/03/2024 09:45:57",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",21317.9,22201.7,22209.9999999881,21317.9,22201.7,22209.9999999881,1,21317.9,892.099999988073,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF09135"
"14",1709631957791,"05/03/2024 09:45:57",1709631957791,0,"05/03/2024 09:45:57",169741,4,"task-gjqt",NA,35786504,10576549,NA,"complete",NA,"65e6e8474cc66c4cbf831960","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF09135"
"1",1709632801930,"05/03/2024 10:00:01",1709632801930,0,"05/03/2024 10:00:01",169741,4,"task-gjqt",NA,35786889,10576650,NA,"complete",NA,"65e6ebb5d263dfed41103566","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF18536"
"2",1709632828087,"05/03/2024 10:00:28",1709632828087,0,"05/03/2024 10:00:28",169741,4,"task-gjqt",NA,35786889,10576650,NA,"complete",NA,"65e6ebb5d263dfed41103566","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",26156.884,26149.984,26156.884,26156.884,26149.984,26156.884,1,26156.884,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF18536"
"3",1709632828089,"05/03/2024 10:00:28",1709632828089,0,"05/03/2024 10:00:28",169741,4,"task-gjqt",NA,35786889,10576650,NA,"complete",NA,"65e6ebb5d263dfed41103566","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",8663.884,26149.984,26156.884,8663.884,26149.984,26156.884,1,8663.884,17493,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF18536"
"4",1709632828089,"05/03/2024 10:00:28",1709632828089,0,"05/03/2024 10:00:28",169741,4,"task-gjqt",NA,35786889,10576650,NA,"complete",NA,"65e6ebb5d263dfed41103566","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",17781.984,26149.984,26156.884,17781.984,26149.984,26156.884,1,17781.984,8374.9,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF18536"
"5",1709632828090,"05/03/2024 10:00:28",1709632828090,0,"05/03/2024 10:00:28",169741,4,"task-gjqt",NA,35786889,10576650,NA,"complete",NA,"65e6ebb5d263dfed41103566","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",24448.484,26149.984,26156.884,24448.484,26149.984,26156.884,1,24448.484,1708.4,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF18536"
"6",1709632850585,"05/03/2024 10:00:50",1709632850585,0,"05/03/2024 10:00:50",169741,4,"task-gjqt",NA,35786889,10576650,NA,"complete",NA,"65e6ebb5d263dfed41103566","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",22510.6000000358,22506.6,22510.6000000358,22510.6000000358,22506.6,22510.6000000358,1,22510.6000000358,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF18536"
