"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"36",36,1692005617758,"14/08/2023 09:33:37",1692009217758,1,"14/08/2023 11:33:37",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",17,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",2398.086,2383.356,2398.086,2398.086,2383.356,2398.086,1,2398.086,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Well done!","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF16300"
"37",37,1692005619511,"14/08/2023 09:33:39",1692009219511,1,"14/08/2023 11:33:39",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",17,"Task","Screen 3","izqege",2,"continue","",1766.625,1766.625,1766.625,1766.625,1766.625,1766.625,1,1766.625,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF16300"
"38",38,1692005620508,"14/08/2023 09:33:40",1692009220508,1,"14/08/2023 11:33:40",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",18,"Task","Screen 1","113qg5",1,"response","You came across really well.",997.904999982115,983.175999999992,997.904999982115,997.904999982115,983.175999999992,997.904999982115,1,997.904999982115,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was satisfactory.","You came across really well.","Task",NA,NA,NA,"SUPPRF16300"
"39",39,1692005622261,"14/08/2023 09:33:42",1692009222261,1,"14/08/2023 11:33:42",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",18,"Task","Screen 3","izqege",2,"continue","",1766.641,1766.641,1766.641,1766.641,1766.641,1766.641,1,1766.641,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You came across really well.","Task",NA,NA,NA,"SUPPRF16300"
"40",40,1692005623207,"14/08/2023 09:33:43",1692009223207,1,"14/08/2023 11:33:43",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",19,"Task","Screen 1","113qg5",1,"response","You're very articulate.",947.188000005961,933.536000000007,947.188000005961,947.188000005961,933.536000000007,947.188000005961,1,947.188000005961,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You're very articulate.","Excellent!","Task",NA,NA,NA,"SUPPRF16300"
"41",41,1692005624961,"14/08/2023 09:33:44",1692009224961,1,"14/08/2023 11:33:44",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",19,"Task","Screen 3","izqege",2,"continue","",1766.60299999999,1766.60299999999,1766.60299999999,1766.60299999999,1766.60299999999,1766.60299999999,1,1766.60299999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","Excellent!","Task",NA,NA,NA,"SUPPRF16300"
"42",42,1692005625658,"14/08/2023 09:33:45",1692009225658,1,"14/08/2023 11:33:45",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",20,"Task","Screen 1","113qg5",1,"response","That was decent.",697.348999988084,683.452000000005,697.348999988084,697.348999988084,683.452000000005,697.348999988084,1,697.348999988084,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was decent.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF16300"
"43",43,1692005627411,"14/08/2023 09:33:47",1692009227411,1,"14/08/2023 11:33:47",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",20,"Task","Screen 3","izqege",2,"continue","",1766.52899999999,1766.52899999999,1766.52899999999,1766.52899999999,1766.52899999999,1766.52899999999,1,1766.52899999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF16300"
"44",44,1692005628086,"14/08/2023 09:33:48",1692009228086,1,"14/08/2023 11:33:48",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",21,"Task","Screen 1","113qg5",1,"response","That was decent.",675.668000000005,666.767000000007,675.668000000005,675.668000000005,666.767000000007,675.668000000005,1,675.668000000005,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was decent.","Excellent!","Task",NA,NA,NA,"SUPPRF16300"
"45",45,1692005629845,"14/08/2023 09:33:49",1692009229845,1,"14/08/2023 11:33:49",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",21,"Task","Screen 3","izqege",2,"continue","",1766.59699999999,1766.59699999999,1766.59699999999,1766.59699999999,1766.59699999999,1766.59699999999,1,1766.59699999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","Excellent!","Task",NA,NA,NA,"SUPPRF16300"
"46",46,1692005630601,"14/08/2023 09:33:50",1692009230601,1,"14/08/2023 11:33:50",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",22,"Task","Screen 1","113qg5",1,"response","You seemed very in-control.",756.403999994043,749.985000000001,756.403999994043,756.403999994043,749.985000000001,756.403999994043,1,756.403999994043,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You came across really well.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF16300"
"47",47,1692005632362,"14/08/2023 09:33:52",1692009232362,1,"14/08/2023 11:33:52",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",22,"Task","Screen 3","izqege",2,"continue","",1766.629,1766.629,1766.629,1766.629,1766.629,1766.629,1,1766.629,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You came across really well.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF16300"
"48",48,1692005633251,"14/08/2023 09:33:53",1692009233251,1,"14/08/2023 11:33:53",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",23,"Task","Screen 1","113qg5",1,"response","Well done!",889.889999988081,883.279999999999,889.889999988081,889.889999988081,883.279999999999,889.889999988081,1,889.889999988081,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was decent.","Well done!","Task",NA,NA,NA,"SUPPRF16300"
"49",49,1692005635012,"14/08/2023 09:33:55",1692009235012,1,"14/08/2023 11:33:55",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",23,"Task","Screen 3","izqege",2,"continue","",1766.625,1766.625,1766.625,1766.625,1766.625,1766.625,1,1766.625,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","Well done!","Task",NA,NA,NA,"SUPPRF16300"
"50",50,1692005636514,"14/08/2023 09:33:56",1692009236514,1,"14/08/2023 11:33:56",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",24,"Task","Screen 1","113qg5",1,"response","You came across really well.",1503.285,1499.96800000001,1503.285,1503.285,1499.96800000001,1503.285,1,1503.285,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You're very articulate.","You came across really well.","Task",NA,NA,NA,"SUPPRF16300"
"51",51,1692005638278,"14/08/2023 09:33:58",1692009238278,1,"14/08/2023 11:33:58",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",24,"Task","Screen 3","izqege",2,"continue","",1766.734,1766.734,1766.734,1766.734,1766.734,1766.734,1,1766.734,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","You came across really well.","Task",NA,NA,NA,"SUPPRF16300"
"52",52,1692005638805,"14/08/2023 09:33:58",1692009238805,1,"14/08/2023 11:33:58",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",25,"Task","Screen 1","113qg5",1,"response","You're very articulate.",527.282999988078,516.747999999992,527.282999988078,527.282999988078,516.747999999992,527.282999988078,1,527.282999988078,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You appeared very confident.","You're very articulate.","Task",NA,NA,NA,"SUPPRF16300"
"53",53,1692005640562,"14/08/2023 09:34:00",1692009240562,1,"14/08/2023 11:34:00",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",25,"Task","Screen 3","izqege",2,"continue","",1766.618,1766.618,1766.618,1766.618,1766.618,1766.618,1,1766.618,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appeared very confident.","You're very articulate.","Task",NA,NA,NA,"SUPPRF16300"
"54",54,1692005641328,"14/08/2023 09:34:01",1692009241328,1,"14/08/2023 11:34:01",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",26,"Task","Screen 1","113qg5",1,"response","Your description was very insightful.",766.331999999995,749.826000000001,766.331999999995,766.331999999995,749.826000000001,766.331999999995,1,766.331999999995,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You are really engaging when you speak.","Your description was very insightful.","Task",NA,NA,NA,"SUPPRF16300"
"55",55,1692005643078,"14/08/2023 09:34:03",1692009243078,1,"14/08/2023 11:34:03",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",26,"Task","Screen 3","izqege",2,"continue","",1766.753,1766.753,1766.753,1766.753,1766.753,1766.753,1,1766.753,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","Your description was very insightful.","Task",NA,NA,NA,"SUPPRF16300"
"56",56,1692005643833,"14/08/2023 09:34:03",1692009243833,1,"14/08/2023 11:34:03",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",27,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",755.038000005967,750.165000000008,755.038000005967,755.038000005967,750.165000000008,755.038000005967,1,755.038000005967,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You came across really well.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF16300"
"57",57,1692005645595,"14/08/2023 09:34:05",1692009245595,1,"14/08/2023 11:34:05",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",27,"Task","Screen 3","izqege",2,"continue","",1766.61899999999,1766.61899999999,1766.61899999999,1766.61899999999,1766.61899999999,1766.61899999999,1,1766.61899999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You came across really well.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF16300"
"58",58,1692005646155,"14/08/2023 09:34:06",1692009246155,1,"14/08/2023 11:34:06",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",28,"Task","Screen 1","113qg5",1,"response","You appear very smart.",560.053999988086,549.973000000013,560.053999988086,560.053999988086,549.973000000013,560.053999988086,1,560.053999988086,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You said all the right things.","You appear very smart.","Task",NA,NA,NA,"SUPPRF16300"
"59",59,1692005647912,"14/08/2023 09:34:07",1692009247912,1,"14/08/2023 11:34:07",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",28,"Task","Screen 3","izqege",2,"continue","",1766.552,1766.552,1766.552,1766.552,1766.552,1766.552,1,1766.552,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","You appear very smart.","Task",NA,NA,NA,"SUPPRF16300"
"60",60,1692005649681,"14/08/2023 09:34:09",1692009249681,1,"14/08/2023 11:34:09",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",29,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",1770.329,1766.681,1770.329,1770.329,1766.681,1770.329,1,1770.329,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You are really engaging when you speak.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF16300"
"61",61,1692005651445,"14/08/2023 09:34:11",1692009251445,1,"14/08/2023 11:34:11",140743,17,"task-5vg1",NA,31172407,NA,"complete",NA,"64d9ff71624435bf2a23761d","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x707",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",29,"Task","Screen 3","izqege",2,"continue","",1766.523,1766.523,1766.523,1766.523,1766.523,1766.523,1,1766.523,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF16300"
