"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"212",2,1692359325559,"18/08/2023 11:48:45",1692362925559,1,"18/08/2023 13:48:45",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",23046.0160000477,23032.412,23046.0160000477,23046.0160000477,23032.412,23046.0160000477,1,23046.0160000477,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF05489"
"213",3,1692359325562,"18/08/2023 11:48:45",1692362925562,1,"18/08/2023 13:48:45",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",14266.096,23032.412,23049.078,14266.096,23032.412,23049.078,1,14266.096,8782.982,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF05489"
"214",4,1692359325563,"18/08/2023 11:48:45",1692362925563,1,"18/08/2023 13:48:45",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",19315.894,23032.412,23049.078,19315.894,23032.412,23049.078,1,19315.894,3733.184,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF05489"
"215",5,1692359325563,"18/08/2023 11:48:45",1692362925563,1,"18/08/2023 13:48:45",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",22615.762,23032.412,23049.078,22615.762,23032.412,23049.078,1,22615.762,433.316000000003,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF05489"
"216",6,1692359348515,"18/08/2023 11:49:08",1692362948515,1,"18/08/2023 13:49:08",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",22970.404,22965.748,22970.404,22970.404,22965.748,22970.404,1,22970.404,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF05489"
"217",7,1692359348518,"18/08/2023 11:49:08",1692362948518,1,"18/08/2023 13:49:08",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",5999.76,22965.748,22974.2039999523,5999.76,22965.748,22974.2039999523,1,5999.76,16974.4439999523,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF05489"
"218",8,1692359348519,"18/08/2023 11:49:08",1692362948519,1,"18/08/2023 13:49:08",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",8616.322,22965.748,22974.8040000954,8616.322,22965.748,22974.8040000954,1,8616.322,14358.4820000954,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF05489"
"219",9,1692359348519,"18/08/2023 11:49:08",1692362948519,1,"18/08/2023 13:49:08",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",22365.772,22965.748,22975.1040000477,22365.772,22965.748,22975.1040000477,1,22365.772,609.332000047682,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF05489"
"220",10,1692359360103,"18/08/2023 11:49:20",1692362960103,1,"18/08/2023 13:49:20",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",11592.4559999523,11582.87,11592.4559999523,11592.4559999523,11582.87,11592.4559999523,1,11592.4559999523,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF05489"
"221",11,1692359360106,"18/08/2023 11:49:20",1692362960106,1,"18/08/2023 13:49:20",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4883.13800000001,11582.87,11595.8560000477,4883.13800000001,11582.87,11595.8560000477,1,4883.13800000001,6712.71800004768,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF05489"
"222",12,1692359360106,"18/08/2023 11:49:20",1692362960106,1,"18/08/2023 13:49:20",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7116.38200000001,11582.87,11596.156,7116.38200000001,11582.87,11596.156,1,7116.38200000001,4479.774,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF05489"
"223",13,1692359360106,"18/08/2023 11:49:20",1692362960106,1,"18/08/2023 13:49:20",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",10916.23,11582.87,11596.5560000954,10916.23,11582.87,11596.5560000954,1,10916.23,680.326000095367,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF05489"
"224",14,1692359360111,"18/08/2023 11:49:20",1692362960111,1,"18/08/2023 13:49:20",140743,17,"questionnaire-uu2n",NA,31245263,NA,"complete",NA,"64df66dd18f0e4168f29a35f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1287x707",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF05489"
"225",1,1693068758434,"26/08/2023 16:52:38",1693072358434,1,"26/08/2023 18:52:38",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF14738"
"226",2,1693068803761,"26/08/2023 16:53:23",1693072403761,1,"26/08/2023 18:53:23",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",45341.7330000007,45329.038,45341.7330000007,45341.7330000007,45329.038,45341.7330000007,1,45341.7330000007,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF14738"
"227",3,1693068803764,"26/08/2023 16:53:23",1693072403764,1,"26/08/2023 18:53:23",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",23729.893,45329.038,45345.433,23729.893,45329.038,45345.433,1,23729.893,21615.54,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF14738"
"228",4,1693068803764,"26/08/2023 16:53:23",1693072403764,1,"26/08/2023 18:53:23",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",31157.017,45329.038,45345.69,31157.017,45329.038,45345.69,1,31157.017,14188.673,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF14738"
"229",5,1693068803765,"26/08/2023 16:53:23",1693072403765,1,"26/08/2023 18:53:23",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",40532.543,45329.038,45345.69,40532.543,45329.038,45345.69,1,40532.543,4813.147,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF14738"
"230",6,1693068838529,"26/08/2023 16:53:58",1693072438529,1,"26/08/2023 18:53:58",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",34781.5950000011,34770.967,34781.5950000011,34781.5950000011,34770.967,34781.5950000011,1,34781.5950000011,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF14738"
"231",7,1693068838531,"26/08/2023 16:53:58",1693072438531,1,"26/08/2023 18:53:58",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6127.721,34770.967,34783.895,6127.721,34770.967,34783.895,1,6127.721,28656.174,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF14738"
"232",8,1693068838532,"26/08/2023 16:53:58",1693072438532,1,"26/08/2023 18:53:58",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",23812.997,34770.967,34784.5950000011,23812.997,34770.967,34784.5950000011,1,23812.997,10971.5980000011,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF14738"
"233",9,1693068838532,"26/08/2023 16:53:58",1693072438532,1,"26/08/2023 18:53:58",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",33155.492,34770.967,34785.395,33155.492,34770.967,34785.395,1,33155.492,1629.90300000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF14738"
"234",10,1693068857343,"26/08/2023 16:54:17",1693072457343,1,"26/08/2023 18:54:17",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",18824.8280000004,18817.75,18824.8280000004,18824.8280000004,18817.75,18824.8280000004,1,18824.8280000004,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF14738"
"235",11,1693068857346,"26/08/2023 16:54:17",1693072457346,1,"26/08/2023 18:54:17",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7160.213,18817.75,18827.5280000015,7160.213,18817.75,18827.5280000015,1,7160.213,11667.3150000015,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF14738"
"236",12,1693068857346,"26/08/2023 16:54:17",1693072457346,1,"26/08/2023 18:54:17",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",10973.627,18817.75,18828.0280000015,10973.627,18817.75,18828.0280000015,1,10973.627,7854.4010000015,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF14738"
"237",13,1693068857346,"26/08/2023 16:54:17",1693072457346,1,"26/08/2023 18:54:17",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",14670.885,18817.75,18828.428,14670.885,18817.75,18828.428,1,14670.885,4157.54300000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF14738"
"238",14,1693068857348,"26/08/2023 16:54:17",1693072457348,1,"26/08/2023 18:54:17",140743,17,"questionnaire-uu2n",NA,31377525,NA,"complete",NA,"64ea39f32f86c94c9af361b5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF14738"
"239",1,1693246084321,"28/08/2023 18:08:04",1693249684321,1,"28/08/2023 20:08:04",140743,17,"questionnaire-uu2n",NA,31394061,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20104"
"240",2,1693246109302,"28/08/2023 18:08:29",1693249709302,1,"28/08/2023 20:08:29",140743,17,"questionnaire-uu2n",NA,31394061,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",24986.04,24982.64,24986.04,24986.04,24982.64,24986.04,1,24986.04,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF20104"
"241",3,1693246109304,"28/08/2023 18:08:29",1693249709304,1,"28/08/2023 20:08:29",140743,17,"questionnaire-uu2n",NA,31394061,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",11809.36,24982.64,24988.04,11809.36,24982.64,24988.04,1,11809.36,13178.68,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF20104"
"242",4,1693246109304,"28/08/2023 18:08:29",1693249709304,1,"28/08/2023 20:08:29",140743,17,"questionnaire-uu2n",NA,31394061,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",18544.98,24982.64,24989.04,18544.98,24982.64,24989.04,1,18544.98,6444.06,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF20104"
"243",5,1693246109304,"28/08/2023 18:08:29",1693249709304,1,"28/08/2023 20:08:29",140743,17,"questionnaire-uu2n",NA,31394061,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",24523.86,24982.64,24989.04,24523.86,24982.64,24989.04,1,24523.86,465.18,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF20104"
"244",6,1693246123560,"28/08/2023 18:08:43",1693249723560,1,"28/08/2023 20:08:43",140743,17,"questionnaire-uu2n",NA,31394061,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",14261.4,14256.7,14261.4,14261.4,14256.7,14261.4,1,14261.4,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF20104"
"245",7,1693246123561,"28/08/2023 18:08:43",1693249723561,1,"28/08/2023 20:08:43",140743,17,"questionnaire-uu2n",NA,31394061,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",5971,14256.7,14262.4,5971,14256.7,14262.4,1,5971,8291.4,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF20104"
"246",8,1693246123561,"28/08/2023 18:08:43",1693249723561,1,"28/08/2023 20:08:43",140743,17,"questionnaire-uu2n",NA,31394061,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",10600.42,14256.7,14262.4,10600.42,14256.7,14262.4,1,10600.42,3661.98,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF20104"
"247",9,1693246123561,"28/08/2023 18:08:43",1693249723561,1,"28/08/2023 20:08:43",140743,17,"questionnaire-uu2n",NA,31394061,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",13790.98,14256.7,14262.4,13790.98,14256.7,14262.4,1,13790.98,471.419999999998,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF20104"
"248",10,1693246137024,"28/08/2023 18:08:57",1693249737024,1,"28/08/2023 20:08:57",140743,17,"questionnaire-uu2n",NA,31394061,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",13468.7,13465.36,13468.7,13468.7,13465.36,13468.7,1,13468.7,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF20104"
"249",11,1693246137026,"28/08/2023 18:08:57",1693249737026,1,"28/08/2023 20:08:57",140743,17,"questionnaire-uu2n",NA,31394061,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5324.53999999999,13465.36,13469.7,5324.53999999999,13465.36,13469.7,1,5324.53999999999,8145.16,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF20104"
