"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.vu6m","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"11",1708978356240,"26/02/2024 20:12:36",1708978356240,0,"26/02/2024 20:12:36",167771,4,"task-gjqt",NA,35526136,10495375,NA,"complete",NA,"65dce39a39457860b3e43fc8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1710x1107","1710x948",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3850,11683.5,11689.6000000001,3850,11683.5,11689.6000000001,1,3850,7839.60000000009,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF01454"
"12",1708978356241,"26/02/2024 20:12:36",1708978356241,0,"26/02/2024 20:12:36",167771,4,"task-gjqt",NA,35526136,10495375,NA,"complete",NA,"65dce39a39457860b3e43fc8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1710x1107","1710x948",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7033.5,11683.5,11690,7033.5,11683.5,11690,1,7033.5,4656.5,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF01454"
"13",1708978356241,"26/02/2024 20:12:36",1708978356241,0,"26/02/2024 20:12:36",167771,4,"task-gjqt",NA,35526136,10495375,NA,"complete",NA,"65dce39a39457860b3e43fc8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1710x1107","1710x948",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",10883.5,11683.5,11690.3999999999,10883.5,11683.5,11690.3999999999,1,10883.5,806.899999999907,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF01454"
"14",1708978356246,"26/02/2024 20:12:36",1708978356246,0,"26/02/2024 20:12:36",167771,4,"task-gjqt",NA,35526136,10495375,NA,"complete",NA,"65dce39a39457860b3e43fc8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1710x1107","1710x948",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF01454"
"1",1708979098964,"26/02/2024 20:24:58",1708957498964,-6,"26/02/2024 08:24:58",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF78484"
"2",1708979115972,"26/02/2024 20:25:15",1708957515972,-6,"26/02/2024 08:25:15",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",17014.2999999046,17010.2,17014.2999999046,17014.2999999046,17010.2,17014.2999999046,1,17014.2999999046,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF78484"
"3",1708979115973,"26/02/2024 20:25:15",1708957515973,-6,"26/02/2024 08:25:15",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",7991.6,17010.2,17015.7999999046,7991.6,17010.2,17015.7999999046,1,7991.6,9024.19999990463,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF78484"
"4",1708979115973,"26/02/2024 20:25:15",1708957515973,-6,"26/02/2024 08:25:15",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",11814,17010.2,17015.8999999285,11814,17010.2,17015.8999999285,1,11814,5201.89999992848,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF78484"
"5",1708979115973,"26/02/2024 20:25:15",1708957515973,-6,"26/02/2024 08:25:15",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",16413.5,17010.2,17016.0999999762,16413.5,17010.2,17016.0999999762,1,16413.5,602.599999976159,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF78484"
"6",1708979122641,"26/02/2024 20:25:22",1708957522641,-6,"26/02/2024 08:25:22",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",6673.7,6666.7,6673.7,6673.7,6666.7,6673.7,1,6673.7,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF78484"
"7",1708979122642,"26/02/2024 20:25:22",1708957522642,-6,"26/02/2024 08:25:22",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",3204.8,6666.7,6673.7,3204.8,6666.7,6673.7,1,3204.8,3468.9,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF78484"
"8",1708979122642,"26/02/2024 20:25:22",1708957522642,-6,"26/02/2024 08:25:22",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",4488.2,6666.7,6673.7,4488.2,6666.7,6673.7,1,4488.2,2185.5,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF78484"
"9",1708979122642,"26/02/2024 20:25:22",1708957522642,-6,"26/02/2024 08:25:22",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",5959,6666.7,6673.7,5959,6666.7,6673.7,1,5959,714.700000000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF78484"
"10",1708979137299,"26/02/2024 20:25:37",1708957537299,-6,"26/02/2024 08:25:37",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",14664.5999999523,14658.4,14664.5999999523,14664.5999999523,14658.4,14664.5999999523,1,14664.5999999523,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF78484"
"11",1708979137302,"26/02/2024 20:25:37",1708957537302,-6,"26/02/2024 08:25:37",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",5404,14658.4,14665.2,5404,14658.4,14665.2,1,5404,9261.19999999999,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF78484"
"12",1708979137302,"26/02/2024 20:25:37",1708957537302,-6,"26/02/2024 08:25:37",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",10218.3,14658.4,14665.2,10218.3,14658.4,14665.2,1,10218.3,4446.89999999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF78484"
"13",1708979137302,"26/02/2024 20:25:37",1708957537302,-6,"26/02/2024 08:25:37",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",13964.6,14658.4,14665.2,13964.6,14658.4,14665.2,1,13964.6,700.599999999991,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF78484"
"14",1708979137305,"26/02/2024 20:25:37",1708957537305,-6,"26/02/2024 08:25:37",167771,4,"task-gjqt",NA,35526612,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF78484"
"1",1708979486004,"26/02/2024 20:31:26",1708961486004,-5,"26/02/2024 10:31:26",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59092"
"2",1708979493339,"26/02/2024 20:31:33",1708961493339,-5,"26/02/2024 10:31:33",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",7348.428,7332.728,7348.428,7348.428,7332.728,7348.428,1,7348.428,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF59092"
"3",1708979493339,"26/02/2024 20:31:33",1708961493339,-5,"26/02/2024 10:31:33",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",2950.128,7332.728,7348.428,2950.128,7332.728,7348.428,1,2950.128,4398.3,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF59092"
"4",1708979493339,"26/02/2024 20:31:33",1708961493339,-5,"26/02/2024 10:31:33",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",4700.228,7332.728,7348.428,4700.228,7332.728,7348.428,1,4700.228,2648.2,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF59092"
"5",1708979493339,"26/02/2024 20:31:33",1708961493339,-5,"26/02/2024 10:31:33",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",5950.228,7332.728,7348.428,5950.228,7332.728,7348.428,1,5950.228,1398.2,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF59092"
"6",1708979500623,"26/02/2024 20:31:40",1708961500623,-5,"26/02/2024 10:31:40",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",7304.89999980927,7301.1,7304.89999980927,7304.89999980927,7301.1,7304.89999980927,1,7304.89999980927,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF59092"
"7",1708979500628,"26/02/2024 20:31:40",1708961500628,-5,"26/02/2024 10:31:40",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",1750.9,7301.1,7310.50000019074,1750.9,7301.1,7310.50000019074,1,1750.9,5559.60000019073,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF59092"
"8",1708979500629,"26/02/2024 20:31:40",1708961500629,-5,"26/02/2024 10:31:40",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",4534.3,7301.1,7311.29999990463,4534.3,7301.1,7311.29999990463,1,4534.3,2776.99999990463,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF59092"
"9",1708979500629,"26/02/2024 20:31:40",1708961500629,-5,"26/02/2024 10:31:40",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6451.2,7301.1,7311.60000009537,6451.2,7301.1,7311.60000009537,1,6451.2,860.400000095367,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF59092"
"10",1708979504947,"26/02/2024 20:31:44",1708961504947,-5,"26/02/2024 10:31:44",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",4328.6,4316.7,4328.6,4328.6,4316.7,4328.6,1,4328.6,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF59092"
"11",1708979504948,"26/02/2024 20:31:44",1708961504948,-5,"26/02/2024 10:31:44",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",1933.3,4316.7,4329.79999980926,1933.3,4316.7,4329.79999980926,1,1933.3,2396.49999980926,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF59092"
"12",1708979504949,"26/02/2024 20:31:44",1708961504949,-5,"26/02/2024 10:31:44",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",3249.1,4316.7,4330.19999990463,3249.1,4316.7,4330.19999990463,1,3249.1,1081.09999990463,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF59092"
"13",1708979504949,"26/02/2024 20:31:44",1708961504949,-5,"26/02/2024 10:31:44",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",3750.3,4316.7,4330.69999990463,3750.3,4316.7,4330.69999990463,1,3750.3,580.399999904632,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF59092"
"14",1708979504956,"26/02/2024 20:31:44",1708961504956,-5,"26/02/2024 10:31:44",167771,4,"task-gjqt",NA,35526819,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59092"
"1",1708980408451,"26/02/2024 20:46:48",1708962408451,-5,"26/02/2024 10:46:48",167771,4,"task-gjqt",NA,35527344,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF05723"
"2",1708980435400,"26/02/2024 20:47:15",1708962435400,-5,"26/02/2024 10:47:15",167771,4,"task-gjqt",NA,35527344,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",26965.4,26958.4,26965.4,26965.4,26958.4,26965.4,1,26965.4,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF05723"
"3",1708980435402,"26/02/2024 20:47:15",1708962435402,-5,"26/02/2024 10:47:15",167771,4,"task-gjqt",NA,35527344,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",16395.9,26958.4,26965.4,16395.9,26958.4,26965.4,1,16395.9,10569.5,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF05723"
"4",1708980435403,"26/02/2024 20:47:15",1708962435403,-5,"26/02/2024 10:47:15",167771,4,"task-gjqt",NA,35527344,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",22555.6,26958.4,26965.4,22555.6,26958.4,26965.4,1,22555.6,4409.8,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF05723"
"5",1708980435403,"26/02/2024 20:47:15",1708962435403,-5,"26/02/2024 10:47:15",167771,4,"task-gjqt",NA,35527344,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",25750.1,26958.4,26965.4,25750.1,26958.4,26965.4,1,25750.1,1215.3,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF05723"
"6",1708980452619,"26/02/2024 20:47:32",1708962452619,-5,"26/02/2024 10:47:32",167771,4,"task-gjqt",NA,35527344,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",17233.6,17229.4,17233.6,17233.6,17229.4,17233.6,1,17233.6,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF05723"
"7",1708980452625,"26/02/2024 20:47:32",1708962452625,-5,"26/02/2024 10:47:32",167771,4,"task-gjqt",NA,35527344,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",4937.6,17229.4,17236.2,4937.6,17229.4,17236.2,1,4937.6,12298.6,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF05723"
"8",1708980452626,"26/02/2024 20:47:32",1708962452626,-5,"26/02/2024 10:47:32",167771,4,"task-gjqt",NA,35527344,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",11861.2,17229.4,17236.2,11861.2,17229.4,17236.2,1,11861.2,5375.00000000001,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF05723"
"9",1708980452627,"26/02/2024 20:47:32",1708962452627,-5,"26/02/2024 10:47:32",167771,4,"task-gjqt",NA,35527344,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",16416.7,17229.4,17236.2,16416.7,17229.4,17236.2,1,16416.7,819.500000000007,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF05723"
"10",1708980463704,"26/02/2024 20:47:43",1708962463704,-5,"26/02/2024 10:47:43",167771,4,"task-gjqt",NA,35527344,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",11089.4999997139,11083.3,11089.4999997139,11089.4999997139,11083.3,11089.4999997139,1,11089.4999997139,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF05723"
"11",1708980463710,"26/02/2024 20:47:43",1708962463710,-5,"26/02/2024 10:47:43",167771,4,"task-gjqt",NA,35527344,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",4006.89999999999,11083.3,11090.3,4006.89999999999,11083.3,11090.3,1,4006.89999999999,7083.4,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF05723"
