"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
15,1717680529685,"06/06/2024 13:28:49",1717684129685,1,"06/06/2024 15:28:49",180921,1,"task-7hcp",NA,38088156,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x957",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF40133"
1,1717680864121,"06/06/2024 13:34:24",1717684464121,1,"06/06/2024 15:34:24",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF16541"
2,1717680879204,"06/06/2024 13:34:39",1717684479204,1,"06/06/2024 15:34:39",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",15113.5,15096.9,15113.5,15113.5,15096.9,15113.5,1,15113.5,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF16541"
3,1717680879214,"06/06/2024 13:34:39",1717684479214,1,"06/06/2024 15:34:39",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",7673.3,15096.9,15113.5,7673.3,15096.9,15113.5,1,7673.3,7440.2,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF16541"
4,1717680879217,"06/06/2024 13:34:39",1717684479217,1,"06/06/2024 15:34:39",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",12250.9,15096.9,15113.5,12250.9,15096.9,15113.5,1,12250.9,2862.6,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF16541"
5,1717680886522,"06/06/2024 13:34:46",1717684486522,1,"06/06/2024 15:34:46",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",7348.20000002384,7341.4,7348.20000002384,7348.20000002384,7341.4,7348.20000002384,1,7348.20000002384,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF16541"
6,1717680886523,"06/06/2024 13:34:46",1717684486523,1,"06/06/2024 15:34:46",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","1",2929.4,7341.4,7349.6,2929.4,7341.4,7349.6,1,2929.4,4420.2,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF16541"
7,1717680886524,"06/06/2024 13:34:46",1717684486524,1,"06/06/2024 15:34:46",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","7",4278.3,7341.4,7350.90000001192,4278.3,7341.4,7350.90000001192,1,4278.3,3072.60000001192,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF16541"
8,1717680917147,"06/06/2024 13:35:17",1717684517147,1,"06/06/2024 15:35:17",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",30631.3999999881,30626.7,30631.3999999881,30631.3999999881,30626.7,30631.3999999881,1,30631.3999999881,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF16541"
9,1717680917169,"06/06/2024 13:35:17",1717684517169,1,"06/06/2024 15:35:17",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",24901.7,30626.7,30643.4,24901.7,30626.7,30643.4,1,24901.7,5741.7,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF16541"
10,1717680917171,"06/06/2024 13:35:17",1717684517171,1,"06/06/2024 15:35:17",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",29494.8,30626.7,30643.4,29494.8,30626.7,30643.4,1,29494.8,1148.6,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF16541"
11,1717680940231,"06/06/2024 13:35:40",1717684540231,1,"06/06/2024 15:35:40",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",23089.8000000119,23087,23089.8000000119,23089.8000000119,23087,23089.8000000119,1,23089.8000000119,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF16541"
12,1717680940241,"06/06/2024 13:35:40",1717684540241,1,"06/06/2024 15:35:40",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",19026.2,23087,23099.4000000358,19026.2,23087,23099.4000000358,1,19026.2,4073.20000003577,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF16541"
13,1717680940242,"06/06/2024 13:35:40",1717684540242,1,"06/06/2024 15:35:40",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",20857.6,23087,23100.5,20857.6,23087,23100.5,1,20857.6,2242.89999999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF16541"
14,1717680940243,"06/06/2024 13:35:40",1717684540243,1,"06/06/2024 15:35:40",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",22154.9,23087,23101.6000000238,22154.9,23087,23101.6000000238,1,22154.9,946.700000023848,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF16541"
15,1717680940259,"06/06/2024 13:35:40",1717684540259,1,"06/06/2024 15:35:40",180921,1,"task-7hcp",NA,38088314,NA,"complete",NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 124.0.0.0","1366x768","1366x599",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF16541"
1,1717680825030,"06/06/2024 13:33:45",1717684425030,1,"06/06/2024 15:33:45",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF46523"
2,1717680838425,"06/06/2024 13:33:58",1717684438425,1,"06/06/2024 15:33:58",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",13407.8,13390.9,13407.8,13407.8,13390.9,13407.8,1,13407.8,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF46523"
3,1717680838427,"06/06/2024 13:33:58",1717684438427,1,"06/06/2024 15:33:58",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",7211.8,13390.9,13407.8,7211.8,13390.9,13407.8,1,7211.8,6196,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF46523"
4,1717680838427,"06/06/2024 13:33:58",1717684438427,1,"06/06/2024 15:33:58",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",12692.2,13390.9,13407.8,12692.2,13390.9,13407.8,1,12692.2,715.599999999999,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF46523"
5,1717680846302,"06/06/2024 13:34:06",1717684446302,1,"06/06/2024 15:34:06",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",7894.7,7878.1,7894.7,7894.7,7878.1,7894.7,1,7894.7,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF46523"
6,1717680846302,"06/06/2024 13:34:06",1717684446302,1,"06/06/2024 15:34:06",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","1",3864.1,7878.1,7894.8,3864.1,7878.1,7894.8,1,3864.1,4030.7,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF46523"
7,1717680846302,"06/06/2024 13:34:06",1717684446302,1,"06/06/2024 15:34:06",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","8",7045.2,7878.1,7894.8,7045.2,7878.1,7894.8,1,7045.2,849.600000000002,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF46523"
8,1717680858964,"06/06/2024 13:34:18",1717684458964,1,"06/06/2024 15:34:18",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",12679.1,12674.8,12679.1,12679.1,12674.8,12679.1,1,12679.1,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF46523"
9,1717680858967,"06/06/2024 13:34:18",1717684458967,1,"06/06/2024 15:34:18",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",5896,12674.8,12682.7999999881,5896,12674.8,12682.7999999881,1,5896,6786.79999998808,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF46523"
10,1717680858968,"06/06/2024 13:34:18",1717684458968,1,"06/06/2024 15:34:18",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",9277.1,12674.8,12683.3999999821,9277.1,12674.8,12683.3999999821,1,9277.1,3406.29999998212,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF46523"
11,1717680865357,"06/06/2024 13:34:25",1717684465357,1,"06/06/2024 15:34:25",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",6395.90000000001,6379.7,6395.90000000001,6395.90000000001,6379.7,6395.90000000001,1,6395.90000000001,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF46523"
12,1717680865358,"06/06/2024 13:34:25",1717684465358,1,"06/06/2024 15:34:25",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",2748.2,6379.7,6395.90000000001,2748.2,6379.7,6395.90000000001,1,2748.2,3647.7,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF46523"
13,1717680865358,"06/06/2024 13:34:25",1717684465358,1,"06/06/2024 15:34:25",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",4430.60000000001,6379.7,6395.90000000001,4430.60000000001,6379.7,6395.90000000001,1,4430.60000000001,1965.3,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF46523"
14,1717680865358,"06/06/2024 13:34:25",1717684465358,1,"06/06/2024 15:34:25",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",5229.9,6379.7,6395.90000000001,5229.9,6379.7,6395.90000000001,1,5229.9,1166.00000000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF46523"
15,1717680865367,"06/06/2024 13:34:25",1717684465367,1,"06/06/2024 15:34:25",180921,1,"task-7hcp",NA,38088301,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1384x697",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF46523"
1,1717681075842,"06/06/2024 13:37:55",1717684675842,1,"06/06/2024 15:37:55",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF53261"
2,1717681107044,"06/06/2024 13:38:27",1717684707044,1,"06/06/2024 15:38:27",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",31216.5219997139,31200.022,31216.5219997139,31216.5219997139,31200.022,31216.5219997139,1,31216.5219997139,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF53261"
3,1717681107047,"06/06/2024 13:38:27",1717684707047,1,"06/06/2024 15:38:27",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",13549.522,31200.022,31216.722,13549.522,31200.022,31216.722,1,13549.522,17667.2,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF53261"
4,1717681107047,"06/06/2024 13:38:27",1717684707047,1,"06/06/2024 15:38:27",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",29732.422,31200.022,31216.722,29732.422,31200.022,31216.722,1,29732.422,1484.30000000001,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF53261"
5,1717681120998,"06/06/2024 13:38:40",1717684720998,1,"06/06/2024 15:38:40",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",13971.0999996185,13966.7,13971.0999996185,13971.0999996185,13966.7,13971.0999996185,1,13971.0999996185,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF53261"
6,1717681121002,"06/06/2024 13:38:41",1717684721002,1,"06/06/2024 15:38:41",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","4",6500,13966.7,13974.8999998093,6500,13966.7,13974.8999998093,1,6500,7474.89999980926,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF53261"
7,1717681121002,"06/06/2024 13:38:41",1717684721002,1,"06/06/2024 15:38:41",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","6",12133.4,13966.7,13975.2999999046,12133.4,13966.7,13975.2999999046,1,12133.4,1841.89999990464,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF53261"
8,1717681140580,"06/06/2024 13:39:00",1717684740580,1,"06/06/2024 15:39:00",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",19586.0999999046,19583.3,19586.0999999046,19586.0999999046,19583.3,19586.0999999046,1,19586.0999999046,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF53261"
9,1717681140582,"06/06/2024 13:39:00",1717684740582,1,"06/06/2024 15:39:00",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","3",8533.4,19583.3,19588.7999997139,8533.4,19583.3,19588.7999997139,1,8533.4,11055.3999997139,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF53261"
10,1717681140583,"06/06/2024 13:39:00",1717684740583,1,"06/06/2024 15:39:00",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",18916.6,19583.3,19589.1999998093,18916.6,19583.3,19589.1999998093,1,18916.6,672.599999809259,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF53261"
11,1717681161958,"06/06/2024 13:39:21",1717684761958,1,"06/06/2024 15:39:21",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",21380.8999998093,21366.7,21380.8999998093,21380.8999998093,21366.7,21380.8999998093,1,21380.8999998093,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF53261"
12,1717681161962,"06/06/2024 13:39:21",1717684761962,1,"06/06/2024 15:39:21",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",6733.39999999999,21366.7,21383.4,6733.39999999999,21366.7,21383.4,1,6733.39999999999,14650,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF53261"
13,1717681161962,"06/06/2024 13:39:21",1717684761962,1,"06/06/2024 15:39:21",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",14866.8,21366.7,21383.4,14866.8,21366.7,21383.4,1,14866.8,6516.59999999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF53261"
14,1717681161962,"06/06/2024 13:39:21",1717684761962,1,"06/06/2024 15:39:21",180921,1,"task-7hcp",NA,38088402,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1452x709",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","4",20433.4,21366.7,21383.4,20433.4,21366.7,21383.4,1,20433.4,950,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF53261"
