"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"8",1717684394646,"06/06/2024 14:33:14",1717687994646,1,"06/06/2024 16:33:14",180921,1,"task-8tuj",NA,38090084,11204822,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",2349.59999997616,2347.1,2349.59999997616,2349.59999997616,2347.1,2349.59999997616,1,2349.59999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF20639"
"9",1717684410535,"06/06/2024 14:33:30",1717688010535,1,"06/06/2024 16:33:30",180921,1,"task-8tuj",NA,38090084,11204822,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",15891.7999999881,15886.2,15891.7999999881,15891.7999999881,15886.2,15891.7999999881,1,15891.7999999881,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF20639"
"10",1717684410539,"06/06/2024 14:33:30",1717688010539,1,"06/06/2024 16:33:30",180921,1,"task-8tuj",NA,38090084,11204822,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20639"
"1",1717685023883,"06/06/2024 14:43:43",1717713823883,8,"07/06/2024 06:43:43",180921,1,"task-8tuj",NA,38090343,11204878,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF70264"
"2",1717685028226,"06/06/2024 14:43:48",1717713828226,8,"07/06/2024 06:43:48",180921,1,"task-8tuj",NA,38090343,11204878,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3348.39999995232,3333.3,3348.39999995232,3348.39999995232,3333.3,3348.39999995232,1,3348.39999995232,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF70264"
"3",1717685031447,"06/06/2024 14:43:51",1717713831447,8,"07/06/2024 06:43:51",180921,1,"task-8tuj",NA,38090343,11204878,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3236.50000004768,3233.5,3236.50000004768,3236.50000004768,3233.5,3236.50000004768,1,3236.50000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF70264"
"4",1717685041634,"06/06/2024 14:44:01",1717713841634,8,"07/06/2024 06:44:01",180921,1,"task-8tuj",NA,38090343,11204878,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",10190.5000000477,10183.2,10190.5000000477,10190.5000000477,10183.2,10190.5000000477,1,10190.5000000477,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF70264"
"5",1717685056832,"06/06/2024 14:44:16",1717713856832,8,"07/06/2024 06:44:16",180921,1,"task-8tuj",NA,38090343,11204878,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",15204.1,15200.2,15204.1,15204.1,15200.2,15204.1,1,15204.1,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF70264"
"6",1717685066802,"06/06/2024 14:44:26",1717713866802,8,"07/06/2024 06:44:26",180921,1,"task-8tuj",NA,38090343,11204878,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",9974.30000009537,9966.7,9974.30000009537,9974.30000009537,9966.7,9974.30000009537,1,9974.30000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF70264"
"7",1717685073384,"06/06/2024 14:44:33",1717713873384,8,"07/06/2024 06:44:33",180921,1,"task-8tuj",NA,38090343,11204878,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",6589.79999990463,6583.5,6589.79999990463,6589.79999990463,6583.5,6589.79999990463,1,6589.79999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF70264"
"8",1717685077498,"06/06/2024 14:44:37",1717713877498,8,"07/06/2024 06:44:37",180921,1,"task-8tuj",NA,38090343,11204878,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4120.10000009536,4116.39999999999,4120.10000009536,4120.10000009536,4116.39999999999,4120.10000009536,1,4120.10000009536,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF70264"
"9",1717685080223,"06/06/2024 14:44:40",1717713880223,8,"07/06/2024 06:44:40",180921,1,"task-8tuj",NA,38090343,11204878,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2728.70000009537,2716.9,2728.70000009537,2728.70000009537,2716.9,2728.70000009537,1,2728.70000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF70264"
"10",1717685080225,"06/06/2024 14:44:40",1717713880225,8,"07/06/2024 06:44:40",180921,1,"task-8tuj",NA,38090343,11204878,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF70264"
"1",1717685097774,"06/06/2024 14:44:57",1717667097774,-5,"06/06/2024 04:44:57",180921,1,"task-8tuj",NA,38090367,11204717,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF49113"
"2",1717685110881,"06/06/2024 14:45:10",1717667110881,-5,"06/06/2024 04:45:10",180921,1,"task-8tuj",NA,38090367,11204717,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",12208.3,12191.7,12208.3,12208.3,12191.7,12208.3,1,12208.3,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF49113"
"3",1717685115251,"06/06/2024 14:45:15",1717667115251,-5,"06/06/2024 04:45:15",180921,1,"task-8tuj",NA,38090367,11204717,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",4391.20000000298,4386.5,4391.20000000298,4391.20000000298,4386.5,4391.20000000298,1,4391.20000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF49113"
"4",1717685155149,"06/06/2024 14:45:55",1717667155149,-5,"06/06/2024 04:45:55",180921,1,"task-8tuj",NA,38090367,11204717,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",39904.400000006,39894.9,39904.400000006,39904.400000006,39894.9,39904.400000006,1,39904.400000006,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF49113"
"5",1717685188074,"06/06/2024 14:46:28",1717667188074,-5,"06/06/2024 04:46:28",180921,1,"task-8tuj",NA,38090367,11204717,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",32936.000000006,32923.9,32936.000000006,32936.000000006,32923.9,32936.000000006,1,32936.000000006,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF49113"
"6",1717685241545,"06/06/2024 14:47:21",1717667241545,-5,"06/06/2024 04:47:21",180921,1,"task-8tuj",NA,38090367,11204717,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",53482.900000003,53470.7,53482.900000003,53482.900000003,53470.7,53482.900000003,1,53482.900000003,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF49113"
"7",1717685255365,"06/06/2024 14:47:35",1717667255365,-5,"06/06/2024 04:47:35",180921,1,"task-8tuj",NA,38090367,11204717,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",13832.599999994,13827,13832.599999994,13832.599999994,13827,13832.599999994,1,13832.599999994,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF49113"
"8",1717685276945,"06/06/2024 14:47:56",1717667276945,-5,"06/06/2024 04:47:56",180921,1,"task-8tuj",NA,38090367,11204717,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",21584.1,21566.3,21584.1,21584.1,21566.3,21584.1,1,21584.1,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF49113"
"9",1717685311471,"06/06/2024 14:48:31",1717667311471,-5,"06/06/2024 04:48:31",180921,1,"task-8tuj",NA,38090367,11204717,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",34543.999999997,34540.1,34543.999999997,34543.999999997,34540.1,34543.999999997,1,34543.999999997,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF49113"
"10",1717685311484,"06/06/2024 14:48:31",1717667311484,-5,"06/06/2024 04:48:31",180921,1,"task-8tuj",NA,38090367,11204717,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF49113"
"1",1717688366303,"06/06/2024 15:39:26",1717691966303,1,"06/06/2024 17:39:26",180921,1,"task-8tuj",NA,38093205,11205355,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x959",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF69092"
"2",1717688371778,"06/06/2024 15:39:31",1717691971778,1,"06/06/2024 17:39:31",180921,1,"task-8tuj",NA,38093205,11205355,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x959",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",5392.80000000223,5387.3,5392.80000000223,5392.80000000223,5387.3,5392.80000000223,1,5392.80000000223,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF69092"
"3",1717688376888,"06/06/2024 15:39:36",1717691976888,1,"06/06/2024 17:39:36",180921,1,"task-8tuj",NA,38093205,11205355,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x959",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",5115.40000000075,5112.4,5115.40000000075,5115.40000000075,5112.4,5115.40000000075,1,5115.40000000075,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF69092"
"4",1717688397770,"06/06/2024 15:39:57",1717691997770,1,"06/06/2024 17:39:57",180921,1,"task-8tuj",NA,38093205,11205355,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x959",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",20885.0000000007,20880.9,20885.0000000007,20885.0000000007,20880.9,20885.0000000007,1,20885.0000000007,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF69092"
"5",1717688425249,"06/06/2024 15:40:25",1717692025249,1,"06/06/2024 17:40:25",180921,1,"task-8tuj",NA,38093205,11205355,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x959",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",27482.6000000007,27480.7,27482.6000000007,27482.6000000007,27480.7,27482.6000000007,1,27482.6000000007,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF69092"
"6",1717688434494,"06/06/2024 15:40:34",1717692034494,1,"06/06/2024 17:40:34",180921,1,"task-8tuj",NA,38093205,11205355,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x959",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",9247.20000000149,9243.6,9247.20000000149,9247.20000000149,9243.6,9247.20000000149,1,9247.20000000149,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF69092"
"7",1717688440172,"06/06/2024 15:40:40",1717692040172,1,"06/06/2024 17:40:40",180921,1,"task-8tuj",NA,38093205,11205355,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x959",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5681.70000000298,5681.2,5681.70000000298,5681.70000000298,5681.2,5681.70000000298,1,5681.70000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF69092"
"8",1717688444836,"06/06/2024 15:40:44",1717692044836,1,"06/06/2024 17:40:44",180921,1,"task-8tuj",NA,38093205,11205355,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x959",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4664.3,4662.40000000001,4664.3,4664.3,4662.40000000001,4664.3,1,4664.3,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF69092"
"9",1717688457260,"06/06/2024 15:40:57",1717692057260,1,"06/06/2024 17:40:57",180921,1,"task-8tuj",NA,38093205,11205355,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x959",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",12426.0000000015,12424.7,12426.0000000015,12426.0000000015,12424.7,12426.0000000015,1,12426.0000000015,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF69092"
"10",1717688457265,"06/06/2024 15:40:57",1717692057265,1,"06/06/2024 17:40:57",180921,1,"task-8tuj",NA,38093205,11205355,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x959",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF69092"
"1",1717689598895,"06/06/2024 15:59:58",1717693198895,1,"06/06/2024 17:59:58",180921,1,"task-8tuj",NA,38094319,11205341,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x593",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF36238"
"2",1717689607726,"06/06/2024 16:00:07",1717693207726,1,"06/06/2024 18:00:07",180921,1,"task-8tuj",NA,38094319,11205341,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x593",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",8719.4,8702.7,8719.4,8719.4,8702.7,8719.4,1,8719.4,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF36238"
"3",1717689620694,"06/06/2024 16:00:20",1717693220694,1,"06/06/2024 18:00:20",180921,1,"task-8tuj",NA,38094319,11205341,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x593",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",13004,12987.3,13004,13004,12987.3,13004,1,13004,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF36238"
"4",1717689663123,"06/06/2024 16:01:03",1717693263123,1,"06/06/2024 18:01:03",180921,1,"task-8tuj",NA,38094319,11205341,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x593",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",42446.2,42429.5,42446.2,42446.2,42429.5,42446.2,1,42446.2,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF36238"
"5",1717689693731,"06/06/2024 16:01:33",1717693293731,1,"06/06/2024 18:01:33",180921,1,"task-8tuj",NA,38094319,11205341,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x593",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",30624.9000000477,30609.3,30624.9000000477,30624.9000000477,30609.3,30624.9000000477,1,30624.9000000477,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF36238"
"6",1717689716981,"06/06/2024 16:01:56",1717693316981,1,"06/06/2024 18:01:56",180921,1,"task-8tuj",NA,38094319,11205341,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x593",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",23265.6000000477,23257.1,23265.6000000477,23265.6000000477,23257.1,23265.6000000477,1,23265.6000000477,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF36238"
"7",1717689734125,"06/06/2024 16:02:14",1717693334125,1,"06/06/2024 18:02:14",180921,1,"task-8tuj",NA,38094319,11205341,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x593",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",17151.7000000954,17138.5,17151.7000000954,17151.7000000954,17138.5,17151.7000000954,1,17151.7000000954,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF36238"
"8",1717689740654,"06/06/2024 16:02:20",1717693340654,1,"06/06/2024 18:02:20",180921,1,"task-8tuj",NA,38094319,11205341,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x593",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",6541.90000014304,6535.19999999998,6541.90000014304,6541.90000014304,6535.19999999998,6541.90000014304,1,6541.90000014304,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF36238"
"9",1717689744814,"06/06/2024 16:02:24",1717693344814,1,"06/06/2024 18:02:24",180921,1,"task-8tuj",NA,38094319,11205341,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x593",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",4166.89999995232,4151.30000000002,4166.89999995232,4166.89999995232,4151.30000000002,4166.89999995232,1,4166.89999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF36238"
