"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"9",1712950109843,"12/04/2024 19:28:29",1712935709843,-4,"12/04/2024 11:28:29",175580,1,"task-kvtv",NA,36977521,10905623,NA,"complete",NA,"661988030e8d31580629efb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2382.4,2368.6,2382.4,2382.4,2368.6,2382.4,1,2382.4,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF24108"
"10",1712950109845,"12/04/2024 19:28:29",1712935709845,-4,"12/04/2024 11:28:29",175580,1,"task-kvtv",NA,36977521,10905623,NA,"complete",NA,"661988030e8d31580629efb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF24108"
"1",1712952263632,"12/04/2024 20:04:23",1712937863632,-4,"12/04/2024 12:04:23",175580,1,"task-kvtv",NA,36978563,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF15838"
"2",1712952285940,"12/04/2024 20:04:45",1712937885940,-4,"12/04/2024 12:04:45",175580,1,"task-kvtv",NA,36978563,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",22096.5,22093.2,22096.5,22096.5,22093.2,22096.5,1,22096.5,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF15838"
"3",1712952291246,"12/04/2024 20:04:51",1712937891246,-4,"12/04/2024 12:04:51",175580,1,"task-kvtv",NA,36978563,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",5314.4,5313.4,5314.4,5314.4,5313.4,5314.4,1,5314.4,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF15838"
"4",1712952321324,"12/04/2024 20:05:21",1712937921324,-4,"12/04/2024 12:05:21",175580,1,"task-kvtv",NA,36978563,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",30079.1999999881,30078.2,30079.1999999881,30079.1999999881,30078.2,30079.1999999881,1,30079.1999999881,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF15838"
"5",1712953173424,"12/04/2024 20:19:33",1712938773424,-4,"12/04/2024 12:19:33",175580,1,"task-kvtv",NA,36978563,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",852089.6,852086.4,852089.6,852089.6,852086.4,852089.6,1,852089.6,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF15838"
"6",1712953424251,"12/04/2024 20:23:44",1712939024251,-4,"12/04/2024 12:23:44",175580,1,"task-kvtv",NA,36978563,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",250830.1,250826.8,250830.1,250830.1,250826.8,250830.1,1,250830.1,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF15838"
"7",1712953437055,"12/04/2024 20:23:57",1712939037055,-4,"12/04/2024 12:23:57",175580,1,"task-kvtv",NA,36978563,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",12819,12815.6000000001,12819,12819,12815.6000000001,12819,1,12819,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF15838"
"8",1712953455337,"12/04/2024 20:24:15",1712939055337,-4,"12/04/2024 12:24:15",175580,1,"task-kvtv",NA,36978563,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",18285.1999999881,18282,18285.1999999881,18285.1999999881,18282,18285.1999999881,1,18285.1999999881,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF15838"
"9",1712953458839,"12/04/2024 20:24:18",1712939058839,-4,"12/04/2024 12:24:18",175580,1,"task-kvtv",NA,36978563,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3505.40000000596,3504.69999999995,3505.40000000596,3505.40000000596,3504.69999999995,3505.40000000596,1,3505.40000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF15838"
"10",1712953458842,"12/04/2024 20:24:18",1712939058842,-4,"12/04/2024 12:24:18",175580,1,"task-kvtv",NA,36978563,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF15838"
"1",1712955649875,"12/04/2024 21:00:49",1712930449875,-7,"12/04/2024 07:00:49",175580,1,"task-kvtv",NA,36980016,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF02960"
"2",1712955655108,"12/04/2024 21:00:55",1712930455108,-7,"12/04/2024 07:00:55",175580,1,"task-kvtv",NA,36980016,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4225.10000000596,4215.3,4225.10000000596,4225.10000000596,4215.3,4225.10000000596,1,4225.10000000596,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF02960"
"3",1712955658314,"12/04/2024 21:00:58",1712930458314,-7,"12/04/2024 07:00:58",175580,1,"task-kvtv",NA,36980016,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3216.4,3210,3216.4,3216.4,3210,3216.4,1,3216.4,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF02960"
"4",1712955669717,"12/04/2024 21:01:09",1712930469717,-7,"12/04/2024 07:01:09",175580,1,"task-kvtv",NA,36980016,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",11401.6,11384,11401.6,11401.6,11384,11401.6,1,11401.6,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF02960"
"5",1712955678215,"12/04/2024 21:01:18",1712930478215,-7,"12/04/2024 07:01:18",175580,1,"task-kvtv",NA,36980016,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",8520.9,8510.6,8520.9,8520.9,8510.6,8520.9,1,8520.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF02960"
"6",1712955685528,"12/04/2024 21:01:25",1712930485528,-7,"12/04/2024 07:01:25",175580,1,"task-kvtv",NA,36980016,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",7324.20000000596,7321.10000000001,7324.20000000596,7324.20000000596,7321.10000000001,7324.20000000596,1,7324.20000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF02960"
"7",1712955715867,"12/04/2024 21:01:55",1712930515867,-7,"12/04/2024 07:01:55",175580,1,"task-kvtv",NA,36980016,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",30341.100000006,30324,30341.100000006,30341.100000006,30324,30341.100000006,1,30341.100000006,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF02960"
"8",1712955729053,"12/04/2024 21:02:09",1712930529053,-7,"12/04/2024 07:02:09",175580,1,"task-kvtv",NA,36980016,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",13202.999999997,13183.8,13202.999999997,13202.999999997,13183.8,13202.999999997,1,13202.999999997,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF02960"
"9",1712955732171,"12/04/2024 21:02:12",1712930532171,-7,"12/04/2024 07:02:12",175580,1,"task-kvtv",NA,36980016,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3136.80000000595,3131.2,3136.80000000595,3136.80000000595,3131.2,3136.80000000595,1,3136.80000000595,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF02960"
"10",1712955732177,"12/04/2024 21:02:12",1712930532177,-7,"12/04/2024 07:02:12",175580,1,"task-kvtv",NA,36980016,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF02960"
"1",1712965924670,"12/04/2024 23:52:04",1712969524670,1,"13/04/2024 01:52:04",175580,1,"task-kvtv",NA,36982733,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF02345"
"2",1712965931362,"12/04/2024 23:52:11",1712969531362,1,"13/04/2024 01:52:11",175580,1,"task-kvtv",NA,36982733,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",6609.20000001192,6600.3,6609.20000001192,6609.20000001192,6600.3,6609.20000001192,1,6609.20000001192,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF02345"
"3",1712965935004,"12/04/2024 23:52:15",1712969535004,1,"13/04/2024 01:52:15",175580,1,"task-kvtv",NA,36982733,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3649.3,3633.1,3649.3,3649.3,3633.1,3649.3,1,3649.3,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF02345"
"4",1712965954184,"12/04/2024 23:52:34",1712969554184,1,"13/04/2024 01:52:34",175580,1,"task-kvtv",NA,36982733,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",19199.6000000238,19184.5,19199.6000000238,19199.6000000238,19184.5,19199.6000000238,1,19199.6000000238,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF02345"
"5",1712966005886,"12/04/2024 23:53:25",1712969605886,1,"13/04/2024 01:53:25",175580,1,"task-kvtv",NA,36982733,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",51718.900000006,51702.3,51718.900000006,51718.900000006,51702.3,51718.900000006,1,51718.900000006,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF02345"
"6",1712966018794,"12/04/2024 23:53:38",1712969618794,1,"13/04/2024 01:53:38",175580,1,"task-kvtv",NA,36982733,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",12925.8000000238,12917,12925.8000000238,12925.8000000238,12917,12925.8000000238,1,12925.8000000238,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF02345"
"7",1712966025811,"12/04/2024 23:53:45",1712969625811,1,"13/04/2024 01:53:45",175580,1,"task-kvtv",NA,36982733,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",7026.2,7016.59999999999,7026.2,7026.2,7016.59999999999,7026.2,1,7026.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF02345"
"8",1712966031702,"12/04/2024 23:53:51",1712969631702,1,"13/04/2024 01:53:51",175580,1,"task-kvtv",NA,36982733,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",5900.8,5884.10000000001,5900.8,5900.8,5884.10000000001,5900.8,1,5900.8,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF02345"
"9",1712966034563,"12/04/2024 23:53:54",1712969634563,1,"13/04/2024 01:53:54",175580,1,"task-kvtv",NA,36982733,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2877.40000000596,2866.8,2877.40000000596,2877.40000000596,2866.8,2877.40000000596,1,2877.40000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF02345"
"10",1712966034566,"12/04/2024 23:53:54",1712969634566,1,"13/04/2024 01:53:54",175580,1,"task-kvtv",NA,36982733,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF02345"
"1",1712968052256,"13/04/2024 00:27:32",1712942852256,-7,"12/04/2024 10:27:32",175580,1,"task-kvtv",NA,36982954,10907023,NA,"complete",NA,"6619cd0add1bd65b560d88c3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1368x912","1368x824",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF06489"
"2",1712968056350,"13/04/2024 00:27:36",1712942856350,-7,"12/04/2024 10:27:36",175580,1,"task-kvtv",NA,36982954,10907023,NA,"complete",NA,"6619cd0add1bd65b560d88c3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1368x912","1368x824",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3234.40000000596,3217.8,3234.40000000596,3234.40000000596,3217.8,3234.40000000596,1,3234.40000000596,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF06489"
"3",1712968059363,"13/04/2024 00:27:39",1712942859363,-7,"12/04/2024 10:27:39",175580,1,"task-kvtv",NA,36982954,10907023,NA,"complete",NA,"6619cd0add1bd65b560d88c3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1368x912","1368x824",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3029.40000000298,3017.9,3029.40000000298,3029.40000000298,3017.9,3029.40000000298,1,3029.40000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF06489"
