"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
7,1722272535696,"29/07/2024 17:02:15",1722276135696,1,"29/07/2024 19:02:15",185160,1,"task-8tuj",NA,39265207,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5470.50000000075,5466.5,5470.50000000075,5470.50000000075,5466.5,5470.50000000075,1,5470.50000000075,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF40628"
8,1722272538298,"29/07/2024 17:02:18",1722276138298,1,"29/07/2024 19:02:18",185160,1,"task-8tuj",NA,39265207,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",2605.29999999776,2600.7,2605.29999999776,2605.29999999776,2600.7,2605.29999999776,1,2605.29999999776,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF40628"
9,1722272540678,"29/07/2024 17:02:20",1722276140678,1,"29/07/2024 19:02:20",185160,1,"task-8tuj",NA,39265207,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2382.5,2365.9,2382.5,2382.5,2365.9,2382.5,1,2382.5,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF40628"
10,1722272540680,"29/07/2024 17:02:20",1722276140680,1,"29/07/2024 19:02:20",185160,1,"task-8tuj",NA,39265207,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF40628"
1,1722273521579,"29/07/2024 17:18:41",1722277121579,1,"29/07/2024 19:18:41",185160,1,"task-8tuj",NA,39265463,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1536x960","1024x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF09747"
2,1722273526897,"29/07/2024 17:18:46",1722277126897,1,"29/07/2024 19:18:46",185160,1,"task-8tuj",NA,39265463,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1536x960","1024x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4705.89999997616,4700.2,4705.89999997616,4705.89999997616,4700.2,4705.89999997616,1,4705.89999997616,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF09747"
3,1722273531638,"29/07/2024 17:18:51",1722277131638,1,"29/07/2024 19:18:51",185160,1,"task-8tuj",NA,39265463,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1536x960","1024x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",4747.49999998808,4732.8,4747.49999998808,4747.49999998808,4732.8,4747.49999998808,1,4747.49999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF09747"
4,1722273543071,"29/07/2024 17:19:03",1722277143071,1,"29/07/2024 19:19:03",185160,1,"task-8tuj",NA,39265463,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1536x960","1024x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",11446.7999999523,11433.2,11446.7999999523,11446.7999999523,11433.2,11446.7999999523,1,11446.7999999523,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF09747"
5,1722273604506,"29/07/2024 17:20:04",1722277204506,1,"29/07/2024 19:20:04",185160,1,"task-8tuj",NA,39265463,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1536x960","1024x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",61448.7,61431.9,61448.7,61448.7,61431.9,61448.7,1,61448.7,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF09747"
6,1722273614294,"29/07/2024 17:20:14",1722277214294,1,"29/07/2024 19:20:14",185160,1,"task-8tuj",NA,39265463,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1536x960","1024x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",9804.99999996423,9800.29999999999,9804.99999996423,9804.99999996423,9800.29999999999,9804.99999996423,1,9804.99999996423,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF09747"
7,1722273619868,"29/07/2024 17:20:19",1722277219868,1,"29/07/2024 19:20:19",185160,1,"task-8tuj",NA,39265463,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1536x960","1024x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5579.19999996424,5566.70000000001,5579.19999996424,5579.19999996424,5566.70000000001,5579.19999996424,1,5579.19999996424,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF09747"
8,1722273624033,"29/07/2024 17:20:24",1722277224033,1,"29/07/2024 19:20:24",185160,1,"task-8tuj",NA,39265463,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1536x960","1024x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4177.09999998807,4165.89999999999,4177.09999998807,4177.09999998807,4165.89999999999,4177.09999998807,1,4177.09999998807,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF09747"
9,1722273628822,"29/07/2024 17:20:28",1722277228822,1,"29/07/2024 19:20:28",185160,1,"task-8tuj",NA,39265463,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1536x960","1024x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",4799.10000000001,4783.8,4799.10000000001,4799.10000000001,4783.8,4799.10000000001,1,4799.10000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF09747"
10,1722273628829,"29/07/2024 17:20:28",1722277228829,1,"29/07/2024 19:20:28",185160,1,"task-8tuj",NA,39265463,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1536x960","1024x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF09747"
1,1722273708246,"29/07/2024 17:21:48",1722277308246,1,"29/07/2024 19:21:48",185160,1,"task-8tuj",NA,39265516,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF70972"
2,1722273713295,"29/07/2024 17:21:53",1722277313295,1,"29/07/2024 19:21:53",185160,1,"task-8tuj",NA,39265516,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4903.10000000298,4898.6,4903.10000000298,4903.10000000298,4898.6,4903.10000000298,1,4903.10000000298,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF70972"
3,1722273715801,"29/07/2024 17:21:55",1722277315801,1,"29/07/2024 19:21:55",185160,1,"task-8tuj",NA,39265516,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2510.89999999404,2499.6,2510.89999999404,2510.89999999404,2499.6,2510.89999999404,1,2510.89999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF70972"
4,1722273732365,"29/07/2024 17:22:12",1722277332365,1,"29/07/2024 19:22:12",185160,1,"task-8tuj",NA,39265516,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",16574.600000006,16561.5,16574.600000006,16574.600000006,16561.5,16574.600000006,1,16574.600000006,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF70972"
5,1722273755619,"29/07/2024 17:22:35",1722277355619,1,"29/07/2024 19:22:35",185160,1,"task-8tuj",NA,39265516,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",23267.100000006,23259.5,23267.100000006,23267.100000006,23259.5,23267.100000006,1,23267.100000006,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF70972"
6,1722273766492,"29/07/2024 17:22:46",1722277366492,1,"29/07/2024 19:22:46",185160,1,"task-8tuj",NA,39265516,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",10880.2,10863.2,10880.2,10880.2,10863.2,10880.2,1,10880.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF70972"
7,1722273777499,"29/07/2024 17:22:57",1722277377499,1,"29/07/2024 19:22:57",185160,1,"task-8tuj",NA,39265516,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",11023.599999994,11013.4,11023.599999994,11023.599999994,11013.4,11023.599999994,1,11023.599999994,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF70972"
8,1722273784422,"29/07/2024 17:23:04",1722277384422,1,"29/07/2024 19:23:04",185160,1,"task-8tuj",NA,39265516,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",6933.69999999405,6930.8,6933.69999999405,6933.69999999405,6930.8,6933.69999999405,1,6933.69999999405,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF70972"
9,1722273787670,"29/07/2024 17:23:07",1722277387670,1,"29/07/2024 19:23:07",185160,1,"task-8tuj",NA,39265516,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3251.00000000298,3249,3251.00000000298,3251.00000000298,3249,3251.00000000298,1,3251.00000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF70972"
10,1722273787674,"29/07/2024 17:23:07",1722277387674,1,"29/07/2024 19:23:07",185160,1,"task-8tuj",NA,39265516,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF70972"
1,1722273914997,"29/07/2024 17:25:14",1722277514997,1,"29/07/2024 19:25:14",185160,1,"task-8tuj",NA,39265570,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF84687"
2,1722273918132,"29/07/2024 17:25:18",1722277518132,1,"29/07/2024 19:25:18",185160,1,"task-8tuj",NA,39265570,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3008.29999990463,2991.7,3008.29999990463,3008.29999990463,2991.7,3008.29999990463,1,3008.29999990463,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF84687"
3,1722273921363,"29/07/2024 17:25:21",1722277521363,1,"29/07/2024 19:25:21",185160,1,"task-8tuj",NA,39265570,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3247.89999985695,3241.7,3247.89999985695,3247.89999985695,3241.7,3247.89999985695,1,3247.89999985695,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF84687"
4,1722273929919,"29/07/2024 17:25:29",1722277529919,1,"29/07/2024 19:25:29",185160,1,"task-8tuj",NA,39265570,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",8560.2,8543.2,8560.2,8560.2,8543.2,8560.2,1,8560.2,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF84687"
5,1722273951284,"29/07/2024 17:25:51",1722277551284,1,"29/07/2024 19:25:51",185160,1,"task-8tuj",NA,39265570,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",21384.3000000477,21374.4,21384.3000000477,21384.3000000477,21374.4,21384.3000000477,1,21384.3000000477,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF84687"
6,1722273963181,"29/07/2024 17:26:03",1722277563181,1,"29/07/2024 19:26:03",185160,1,"task-8tuj",NA,39265570,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",11906.5999998569,11900.7,11906.5999998569,11906.5999998569,11900.7,11906.5999998569,1,11906.5999998569,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF84687"
7,1722273971380,"29/07/2024 17:26:11",1722277571380,1,"29/07/2024 19:26:11",185160,1,"task-8tuj",NA,39265570,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",8202.09999990463,8194.2,8202.09999990463,8202.09999990463,8194.2,8202.09999990463,1,8202.09999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF84687"
8,1722273976764,"29/07/2024 17:26:16",1722277576764,1,"29/07/2024 19:26:16",185160,1,"task-8tuj",NA,39265570,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",5391.8,5385.3,5391.8,5391.8,5385.3,5391.8,1,5391.8,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF84687"
9,1722273980662,"29/07/2024 17:26:20",1722277580662,1,"29/07/2024 19:26:20",185160,1,"task-8tuj",NA,39265570,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3904.79999995232,3889.3,3904.79999995232,3904.79999995232,3889.3,3904.79999995232,1,3904.79999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF84687"
10,1722273980665,"29/07/2024 17:26:20",1722277580665,1,"29/07/2024 19:26:20",185160,1,"task-8tuj",NA,39265570,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF84687"
1,1722274215562,"29/07/2024 17:30:15",1722256215562,-5,"29/07/2024 07:30:15",185160,1,"task-8tuj",NA,39265652,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF25179"
2,1722274235933,"29/07/2024 17:30:35",1722256235933,-5,"29/07/2024 07:30:35",185160,1,"task-8tuj",NA,39265652,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",19698.9,19682.2,19698.9,19698.9,19682.2,19698.9,1,19698.9,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF25179"
3,1722274324098,"29/07/2024 17:32:04",1722256324098,-5,"29/07/2024 07:32:04",185160,1,"task-8tuj",NA,39265652,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",88186.3000000238,88177.6,88186.3000000238,88186.3000000238,88177.6,88186.3000000238,1,88186.3000000238,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF25179"
4,1722274385542,"29/07/2024 17:33:05",1722256385542,-5,"29/07/2024 07:33:05",185160,1,"task-8tuj",NA,39265652,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",61453.2999999881,61446.2,61453.2999999881,61453.2999999881,61446.2,61453.2999999881,1,61453.2999999881,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF25179"
5,1722274490782,"29/07/2024 17:34:50",1722256490782,-5,"29/07/2024 07:34:50",185160,1,"task-8tuj",NA,39265652,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",105247.9,105243.3,105247.9,105247.9,105243.3,105247.9,1,105247.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF25179"
6,1722274571885,"29/07/2024 17:36:11",1722256571885,-5,"29/07/2024 07:36:11",185160,1,"task-8tuj",NA,39265652,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",81107.2999999881,81095.1,81107.2999999881,81107.2999999881,81095.1,81107.2999999881,1,81107.2999999881,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF25179"
7,1722274582608,"29/07/2024 17:36:22",1722256582608,-5,"29/07/2024 07:36:22",185160,1,"task-8tuj",NA,39265652,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",10732.5000000001,10715.9,10732.5000000001,10732.5000000001,10715.9,10732.5000000001,1,10732.5000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF25179"
8,1722274590273,"29/07/2024 17:36:30",1722256590273,-5,"29/07/2024 07:36:30",185160,1,"task-8tuj",NA,39265652,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",7682.89999999991,7666.19999999995,7682.89999999991,7682.89999999991,7666.19999999995,7682.89999999991,1,7682.89999999991,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF25179"
9,1722274593653,"29/07/2024 17:36:33",1722256593653,-5,"29/07/2024 07:36:33",185160,1,"task-8tuj",NA,39265652,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3398.20000001194,3383.10000000003,3398.20000001194,3398.20000001194,3383.10000000003,3398.20000001194,1,3398.20000001194,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF25179"
