"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.huxg","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"10",1709578825569,"04/03/2024 19:00:25",1709578825569,0,"04/03/2024 19:00:25",169741,4,"task-v7r7",NA,35769092,10572350,NA,"complete",NA,"65e61655112ede9803cb7027","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 113.0.0.0","1440x900","1440x700",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF90122"
"1",1709581823967,"04/03/2024 19:50:23",1709581823967,0,"04/03/2024 19:50:23",169741,4,"task-v7r7",NA,35770973,10572429,NA,"complete",NA,"65e618b72145f01e320788fb","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x679",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF33311"
"2",1709581838054,"04/03/2024 19:50:38",1709581838054,0,"04/03/2024 19:50:38",169741,4,"task-v7r7",NA,35770973,10572429,NA,"complete",NA,"65e618b72145f01e320788fb","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x679",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",12175.1,12150.1,12175.1,12175.1,12150.1,12175.1,1,12175.1,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF33311"
"3",1709581899883,"04/03/2024 19:51:39",1709581899883,0,"04/03/2024 19:51:39",169741,4,"task-v7r7",NA,35770973,10572429,NA,"complete",NA,"65e618b72145f01e320788fb","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x679",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",61855.4000000119,61851,61855.4000000119,61855.4000000119,61851,61855.4000000119,1,61855.4000000119,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF33311"
"4",1709581942353,"04/03/2024 19:52:22",1709581942353,0,"04/03/2024 19:52:22",169741,4,"task-v7r7",NA,35770973,10572429,NA,"complete",NA,"65e618b72145f01e320788fb","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x679",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",42474.2999999881,42458.9,42474.2999999881,42474.2999999881,42458.9,42474.2999999881,1,42474.2999999881,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF33311"
"5",1709581975987,"04/03/2024 19:52:55",1709581975987,0,"04/03/2024 19:52:55",169741,4,"task-v7r7",NA,35770973,10572429,NA,"complete",NA,"65e618b72145f01e320788fb","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x679",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",33646.5,33621.5,33646.5,33646.5,33621.5,33646.5,1,33646.5,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF33311"
"6",1709582005999,"04/03/2024 19:53:25",1709582005999,0,"04/03/2024 19:53:25",169741,4,"task-v7r7",NA,35770973,10572429,NA,"complete",NA,"65e618b72145f01e320788fb","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x679",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",30035.7,30010.7,30035.7,30035.7,30010.7,30035.7,1,30035.7,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF33311"
"7",1709582020076,"04/03/2024 19:53:40",1709582020076,0,"04/03/2024 19:53:40",169741,4,"task-v7r7",NA,35770973,10572429,NA,"complete",NA,"65e618b72145f01e320788fb","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x679",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",14104.2,14079.2,14104.2,14104.2,14079.2,14104.2,1,14104.2,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF33311"
"8",1709582192436,"04/03/2024 19:56:32",1709582192436,0,"04/03/2024 19:56:32",169741,4,"task-v7r7",NA,35770973,10572429,NA,"complete",NA,"65e618b72145f01e320788fb","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x679",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",172387.499999988,172377.1,172387.499999988,172387.499999988,172377.1,172387.499999988,1,172387.499999988,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF33311"
"9",1709582205470,"04/03/2024 19:56:45",1709582205470,0,"04/03/2024 19:56:45",169741,4,"task-v7r7",NA,35770973,10572429,NA,"complete",NA,"65e618b72145f01e320788fb","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x679",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",13044.2,13025.7,13044.2,13044.2,13025.7,13044.2,1,13044.2,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF33311"
"10",1709582205519,"04/03/2024 19:56:45",1709582205519,0,"04/03/2024 19:56:45",169741,4,"task-v7r7",NA,35770973,10572429,NA,"complete",NA,"65e618b72145f01e320788fb","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x679",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF33311"
"1",1709580824464,"04/03/2024 19:33:44",1709559224464,-6,"04/03/2024 07:33:44",169741,4,"task-v7r7",NA,35770327,10572500,NA,"complete",NA,"65e61ac1ea11151a57933935","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF99447"
"2",1709580829000,"04/03/2024 19:33:49",1709559229000,-6,"04/03/2024 07:33:49",169741,4,"task-v7r7",NA,35770327,10572500,NA,"complete",NA,"65e61ac1ea11151a57933935","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3665.3,3648.7,3665.3,3665.3,3648.7,3665.3,1,3665.3,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF99447"
"3",1709580834117,"04/03/2024 19:33:54",1709559234117,-6,"04/03/2024 07:33:54",169741,4,"task-v7r7",NA,35770327,10572500,NA,"complete",NA,"65e61ac1ea11151a57933935","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",5134.50000000894,5131.5,5134.50000000894,5134.50000000894,5131.5,5134.50000000894,1,5134.50000000894,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF99447"
"4",1709580841589,"04/03/2024 19:34:01",1709559241589,-6,"04/03/2024 07:34:01",169741,4,"task-v7r7",NA,35770327,10572500,NA,"complete",NA,"65e61ac1ea11151a57933935","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",7474.9,7464.2,7474.9,7474.9,7464.2,7474.9,1,7474.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF99447"
"5",1709580849155,"04/03/2024 19:34:09",1709559249155,-6,"04/03/2024 07:34:09",169741,4,"task-v7r7",NA,35770327,10572500,NA,"complete",NA,"65e61ac1ea11151a57933935","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",7577.10000000596,7563.8,7577.10000000596,7577.10000000596,7563.8,7577.10000000596,1,7577.10000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF99447"
"6",1709580853869,"04/03/2024 19:34:13",1709559253869,-6,"04/03/2024 07:34:13",169741,4,"task-v7r7",NA,35770327,10572500,NA,"complete",NA,"65e61ac1ea11151a57933935","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",4727.10000000298,4715.2,4727.10000000298,4727.10000000298,4715.2,4727.10000000298,1,4727.10000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF99447"
"7",1709580856432,"04/03/2024 19:34:16",1709559256432,-6,"04/03/2024 07:34:16",169741,4,"task-v7r7",NA,35770327,10572500,NA,"complete",NA,"65e61ac1ea11151a57933935","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",2575.30000000894,2565.8,2575.30000000894,2575.30000000894,2565.8,2575.30000000894,1,2575.30000000894,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF99447"
"8",1709580859098,"04/03/2024 19:34:19",1709559259098,-6,"04/03/2024 07:34:19",169741,4,"task-v7r7",NA,35770327,10572500,NA,"complete",NA,"65e61ac1ea11151a57933935","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",2675.4,2665.6,2675.4,2675.4,2665.6,2675.4,1,2675.4,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF99447"
"9",1709580861714,"04/03/2024 19:34:21",1709559261714,-6,"04/03/2024 07:34:21",169741,4,"task-v7r7",NA,35770327,10572500,NA,"complete",NA,"65e61ac1ea11151a57933935","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2625.20000000596,2615.8,2625.20000000596,2625.20000000596,2615.8,2625.20000000596,1,2625.20000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF99447"
"10",1709580861719,"04/03/2024 19:34:21",1709559261719,-6,"04/03/2024 07:34:21",169741,4,"task-v7r7",NA,35770327,10572500,NA,"complete",NA,"65e61ac1ea11151a57933935","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF99447"
"1",1709581079984,"04/03/2024 19:37:59",1709581079984,0,"04/03/2024 19:37:59",169741,4,"task-v7r7",NA,35770488,10572707,NA,"complete",NA,"65e6212196c95a694dd9bf64","computer","Desktop or Laptop","Linux x86_64","Chrome 122.0.0.0","1920x1080","1920x863",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF68034"
"2",1709581084147,"04/03/2024 19:38:04",1709581084147,0,"04/03/2024 19:38:04",169741,4,"task-v7r7",NA,35770488,10572707,NA,"complete",NA,"65e6212196c95a694dd9bf64","computer","Desktop or Laptop","Linux x86_64","Chrome 122.0.0.0","1920x1080","1920x863",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3557.60000000112,3550,3557.60000000112,3557.60000000112,3550,3557.60000000112,1,3557.60000000112,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF68034"
"3",1709581091667,"04/03/2024 19:38:11",1709581091667,0,"04/03/2024 19:38:11",169741,4,"task-v7r7",NA,35770488,10572707,NA,"complete",NA,"65e6212196c95a694dd9bf64","computer","Desktop or Laptop","Linux x86_64","Chrome 122.0.0.0","1920x1080","1920x863",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",7527.80000000037,7516.5,7527.80000000037,7527.80000000037,7516.5,7527.80000000037,1,7527.80000000037,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF68034"
"4",1709581096258,"04/03/2024 19:38:16",1709581096258,0,"04/03/2024 19:38:16",169741,4,"task-v7r7",NA,35770488,10572707,NA,"complete",NA,"65e6212196c95a694dd9bf64","computer","Desktop or Laptop","Linux x86_64","Chrome 122.0.0.0","1920x1080","1920x863",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",4602.80000000037,4599.9,4602.80000000037,4602.80000000037,4599.9,4602.80000000037,1,4602.80000000037,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF68034"
"5",1709581100668,"04/03/2024 19:38:20",1709581100668,0,"04/03/2024 19:38:20",169741,4,"task-v7r7",NA,35770488,10572707,NA,"complete",NA,"65e6212196c95a694dd9bf64","computer","Desktop or Laptop","Linux x86_64","Chrome 122.0.0.0","1920x1080","1920x863",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",4412.20000000112,4399.9,4412.20000000112,4412.20000000112,4399.9,4412.20000000112,1,4412.20000000112,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF68034"
"6",1709581105582,"04/03/2024 19:38:25",1709581105582,0,"04/03/2024 19:38:25",169741,4,"task-v7r7",NA,35770488,10572707,NA,"complete",NA,"65e6212196c95a694dd9bf64","computer","Desktop or Laptop","Linux x86_64","Chrome 122.0.0.0","1920x1080","1920x863",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",4927.00000000037,4916.5,4927.00000000037,4927.00000000037,4916.5,4927.00000000037,1,4927.00000000037,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF68034"
"7",1709581108422,"04/03/2024 19:38:28",1709581108422,0,"04/03/2024 19:38:28",169741,4,"task-v7r7",NA,35770488,10572707,NA,"complete",NA,"65e6212196c95a694dd9bf64","computer","Desktop or Laptop","Linux x86_64","Chrome 122.0.0.0","1920x1080","1920x863",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",2849.9,2833.3,2849.9,2849.9,2833.3,2849.9,1,2849.9,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF68034"
"8",1709581111195,"04/03/2024 19:38:31",1709581111195,0,"04/03/2024 19:38:31",169741,4,"task-v7r7",NA,35770488,10572707,NA,"complete",NA,"65e6212196c95a694dd9bf64","computer","Desktop or Laptop","Linux x86_64","Chrome 122.0.0.0","1920x1080","1920x863",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",2790.20000000037,2783.3,2790.20000000037,2790.20000000037,2783.3,2790.20000000037,1,2790.20000000037,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF68034"
"9",1709581114221,"04/03/2024 19:38:34",1709581114221,0,"04/03/2024 19:38:34",169741,4,"task-v7r7",NA,35770488,10572707,NA,"complete",NA,"65e6212196c95a694dd9bf64","computer","Desktop or Laptop","Linux x86_64","Chrome 122.0.0.0","1920x1080","1920x863",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3032.70000000112,3016.6,3032.70000000112,3032.70000000112,3016.6,3032.70000000112,1,3032.70000000112,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF68034"
"10",1709581114223,"04/03/2024 19:38:34",1709581114223,0,"04/03/2024 19:38:34",169741,4,"task-v7r7",NA,35770488,10572707,NA,"complete",NA,"65e6212196c95a694dd9bf64","computer","Desktop or Laptop","Linux x86_64","Chrome 122.0.0.0","1920x1080","1920x863",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF68034"
"1",1709581391181,"04/03/2024 19:43:11",1709581391181,0,"04/03/2024 19:43:11",169741,4,"task-v7r7",NA,35770729,10572714,NA,"complete",NA,"65e6212570d2d33db2d2c762","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF40866"
"2",1709581396382,"04/03/2024 19:43:16",1709581396382,0,"04/03/2024 19:43:16",169741,4,"task-v7r7",NA,35770729,10572714,NA,"complete",NA,"65e6212570d2d33db2d2c762","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4989.20000004768,4985.3,4989.20000004768,4989.20000004768,4985.3,4989.20000004768,1,4989.20000004768,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF40866"
