"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","X","Random_ID_new"
"10",1728048999795,"04/10/2024 13:36:39",1728052599795,1,"04/10/2024 15:36:39",180348,2,"task-7hcp",NA,40442288,11800446,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x797",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",17149.5,18250,18255.0000000004,17149.5,18250,18255.0000000004,1,17149.5,1105.50000000038,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,43,"SUPLCM98743"
"11",1728049022185,"04/10/2024 13:37:02",1728052622185,1,"04/10/2024 15:37:02",180348,2,"task-7hcp",NA,40442288,11800446,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x797",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",22394.8000000011,22383.3,22394.8000000011,22394.8000000011,22383.3,22394.8000000011,1,22394.8000000011,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,43,"SUPLCM98743"
"12",1728049022187,"04/10/2024 13:37:02",1728052622187,1,"04/10/2024 15:37:02",180348,2,"task-7hcp",NA,40442288,11800446,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x797",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",11900,22383.3,22397.0000000004,11900,22383.3,22397.0000000004,1,11900,10497.0000000004,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,43,"SUPLCM98743"
"13",1728049022187,"04/10/2024 13:37:02",1728052622187,1,"04/10/2024 15:37:02",180348,2,"task-7hcp",NA,40442288,11800446,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x797",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",16083.3,22383.3,22397.1999999996,16083.3,22383.3,22397.1999999996,1,16083.3,6313.89999999963,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,43,"SUPLCM98743"
"14",1728049022187,"04/10/2024 13:37:02",1728052622187,1,"04/10/2024 15:37:02",180348,2,"task-7hcp",NA,40442288,11800446,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x797",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",19216.7,22383.3,22397.4000000008,19216.7,22383.3,22397.4000000008,1,19216.7,3180.70000000074,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,43,"SUPLCM98743"
"15",1728049022192,"04/10/2024 13:37:02",1728052622192,1,"04/10/2024 15:37:02",180348,2,"task-7hcp",NA,40442288,11800446,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x797",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,43,"SUPLCM98743"
"1",1727881687772,"02/10/2024 15:08:07",1727885287772,1,"02/10/2024 17:08:07",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,41,"SUPLCM09311"
"2",1727881700323,"02/10/2024 15:08:20",1727885300323,1,"02/10/2024 17:08:20",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",12560.1999999996,12555.5,12560.1999999996,12560.1999999996,12555.5,12560.1999999996,1,12560.1999999996,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,41,"SUPLCM09311"
"3",1727881700327,"02/10/2024 15:08:20",1727885300327,1,"02/10/2024 17:08:20",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",6979.1,12555.5,12562.3,6979.1,12555.5,12562.3,1,6979.1,5583.2,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,41,"SUPLCM09311"
"4",1727881700327,"02/10/2024 15:08:20",1727885300327,1,"02/10/2024 17:08:20",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",9632,12555.5,12562.3,9632,12555.5,12562.3,1,9632,2930.3,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,41,"SUPLCM09311"
"5",1727881721229,"02/10/2024 15:08:41",1727885321229,1,"02/10/2024 17:08:41",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",20922.6,20916.8,20922.6,20922.6,20916.8,20922.6,1,20922.6,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,41,"SUPLCM09311"
"6",1727881721234,"02/10/2024 15:08:41",1727885321234,1,"02/10/2024 17:08:41",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","3",2812.6,20916.8,20923.8,2812.6,20916.8,20923.8,1,2812.6,18111.2,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,41,"SUPLCM09311"
"7",1727881721235,"02/10/2024 15:08:41",1727885321235,1,"02/10/2024 17:08:41",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","6",14986.1,20916.8,20923.8,14986.1,20916.8,20923.8,1,14986.1,5937.7,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,41,"SUPLCM09311"
"8",1727881730742,"02/10/2024 15:08:50",1727885330742,1,"02/10/2024 17:08:50",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",9518.89999999963,9513.9,9518.89999999963,9518.89999999963,9513.9,9518.89999999963,1,9518.89999999963,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,41,"SUPLCM09311"
"9",1727881730743,"02/10/2024 15:08:50",1727885330743,1,"02/10/2024 17:08:50",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",3882,9513.9,9519.89999999963,3882,9513.9,9519.89999999963,1,3882,5637.89999999963,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,41,"SUPLCM09311"
"10",1727881730744,"02/10/2024 15:08:50",1727885330744,1,"02/10/2024 17:08:50",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",8152.7,9513.9,9520.69999999944,8152.7,9513.9,9520.69999999944,1,8152.7,1367.99999999944,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,41,"SUPLCM09311"
"11",1727881747002,"02/10/2024 15:09:07",1727885347002,1,"02/10/2024 17:09:07",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",16263.9,16256.9,16263.9,16263.9,16256.9,16263.9,1,16263.9,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,41,"SUPLCM09311"
"12",1727881747008,"02/10/2024 15:09:07",1727885347008,1,"02/10/2024 17:09:07",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",6180.4,16256.9,16263.9,6180.4,16256.9,16263.9,1,6180.4,10083.5,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,41,"SUPLCM09311"
"13",1727881747009,"02/10/2024 15:09:07",1727885347009,1,"02/10/2024 17:09:07",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",7333.2,16256.9,16263.9,7333.2,16256.9,16263.9,1,7333.2,8930.7,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,41,"SUPLCM09311"
"14",1727881747009,"02/10/2024 15:09:07",1727885347009,1,"02/10/2024 17:09:07",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","4",15673.6,16256.9,16263.9,15673.6,16256.9,16263.9,1,15673.6,590.300000000003,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,41,"SUPLCM09311"
"15",1727881747023,"02/10/2024 15:09:07",1727885347023,1,"02/10/2024 17:09:07",180348,2,"task-7hcp",NA,40405413,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,41,"SUPLCM09311"
"1",1726069027215,"11/09/2024 15:37:07",1726097827215,8,"12/09/2024 07:37:07",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,39,"SUPLCM13522"
"2",1726069050905,"11/09/2024 15:37:30",1726097850905,8,"12/09/2024 07:37:30",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",23708.9,23692.2,23708.9,23708.9,23692.2,23708.9,1,23708.9,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,39,"SUPLCM13522"
"3",1726069050908,"11/09/2024 15:37:30",1726097850908,8,"12/09/2024 07:37:30",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",14192.8,23692.2,23708.9,14192.8,23692.2,23708.9,1,14192.8,9516.1,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,39,"SUPLCM13522"
"4",1726069050908,"11/09/2024 15:37:30",1726097850908,8,"12/09/2024 07:37:30",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",22508.8,23692.2,23708.9,22508.8,23692.2,23708.9,1,22508.8,1200.1,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,39,"SUPLCM13522"
"5",1726069062171,"11/09/2024 15:37:42",1726097862171,8,"12/09/2024 07:37:42",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",11286.0000000477,11283,11286.0000000477,11286.0000000477,11283,11286.0000000477,1,11286.0000000477,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,39,"SUPLCM13522"
"6",1726069062175,"11/09/2024 15:37:42",1726097862175,8,"12/09/2024 07:37:42",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","6",5300.2,11283,11289.900000143,5300.2,11283,11289.900000143,1,5300.2,5989.70000014305,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,39,"SUPLCM13522"
"7",1726069062176,"11/09/2024 15:37:42",1726097862176,8,"12/09/2024 07:37:42",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","1",8116.9,11283,11290.7000000954,8116.9,11283,11290.7000000954,1,8116.9,3173.80000009537,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,39,"SUPLCM13522"
"8",1726069084432,"11/09/2024 15:38:04",1726097884432,8,"12/09/2024 07:38:04",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",22269.4,22251.4,22269.4,22269.4,22251.4,22269.4,1,22269.4,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,39,"SUPLCM13522"
"9",1726069084436,"11/09/2024 15:38:04",1726097884436,8,"12/09/2024 07:38:04",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","6",7500.4,22251.4,22269.4,7500.4,22251.4,22269.4,1,7500.4,14769,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,39,"SUPLCM13522"
"10",1726069084436,"11/09/2024 15:38:04",1726097884436,8,"12/09/2024 07:38:04",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",19733.3,22251.4,22269.4,19733.3,22251.4,22269.4,1,19733.3,2536.1,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,39,"SUPLCM13522"
"11",1726069096860,"11/09/2024 15:38:16",1726097896860,8,"12/09/2024 07:38:16",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",12445.6999999523,12431.6,12445.6999999523,12445.6999999523,12431.6,12445.6999999523,1,12445.6999999523,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,39,"SUPLCM13522"
"12",1726069096863,"11/09/2024 15:38:16",1726097896863,8,"12/09/2024 07:38:16",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",5282,12431.6,12448.3,5282,12431.6,12448.3,1,5282,7166.3,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,39,"SUPLCM13522"
"13",1726069096864,"11/09/2024 15:38:16",1726097896864,8,"12/09/2024 07:38:16",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","7",7298.6,12431.6,12448.3,7298.6,12431.6,12448.3,1,7298.6,5149.7,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,39,"SUPLCM13522"
"14",1726069096865,"11/09/2024 15:38:16",1726097896865,8,"12/09/2024 07:38:16",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","6",11698.1,12431.6,12448.3,11698.1,12431.6,12448.3,1,11698.1,750.199999999997,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,39,"SUPLCM13522"
"15",1726069096873,"11/09/2024 15:38:16",1726097896873,8,"12/09/2024 07:38:16",180348,2,"task-7hcp",NA,39997293,11690437,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x800","1280x631",NA,NA,0,"BIQ (Charlotte)",5,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,39,"SUPLCM13522"
"1",1725876271600,"09/09/2024 10:04:31",1725879871600,1,"09/09/2024 12:04:31",180348,2,"task-7hcp",NA,39958626,11679805,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1309x707",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,8,"SUPLCM42721"
"2",1725876304540,"09/09/2024 10:05:04",1725879904540,1,"09/09/2024 12:05:04",180348,2,"task-7hcp",NA,39958626,11679805,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1309x707",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",32949.5,32933.4,32949.5,32949.5,32933.4,32949.5,1,32949.5,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,8,"SUPLCM42721"
"3",1725876304542,"09/09/2024 10:05:04",1725879904542,1,"09/09/2024 12:05:04",180348,2,"task-7hcp",NA,39958626,11679805,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1309x707",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",18549.9,32933.4,32950.9,18549.9,32933.4,32950.9,1,18549.9,14401,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,8,"SUPLCM42721"
"4",1725876304542,"09/09/2024 10:05:04",1725879904542,1,"09/09/2024 12:05:04",180348,2,"task-7hcp",NA,39958626,11679805,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1309x707",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",31700,32933.4,32950.9,31700,32933.4,32950.9,1,31700,1250.9,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,8,"SUPLCM42721"
"5",1725876323507,"09/09/2024 10:05:23",1725879923507,1,"09/09/2024 12:05:23",180348,2,"task-7hcp",NA,39958626,11679805,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1309x707",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",18982.7000000238,18966.7,18982.7000000238,18982.7000000238,18966.7,18982.7000000238,1,18982.7000000238,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,8,"SUPLCM42721"
"6",1725876323510,"09/09/2024 10:05:23",1725879923510,1,"09/09/2024 12:05:23",180348,2,"task-7hcp",NA,39958626,11679805,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1309x707",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","2",8983.3,18966.7,18984.3,8983.3,18966.7,18984.3,1,8983.3,10001,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,8,"SUPLCM42721"
"7",1725876323510,"09/09/2024 10:05:23",1725879923510,1,"09/09/2024 12:05:23",180348,2,"task-7hcp",NA,39958626,11679805,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1309x707",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","8",18050,18966.7,18984.3,18050,18966.7,18984.3,1,18050,934.299999999996,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,8,"SUPLCM42721"
"8",1725876344806,"09/09/2024 10:05:44",1725879944806,1,"09/09/2024 12:05:44",180348,2,"task-7hcp",NA,39958626,11679805,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1309x707",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",21315.4,21299.6,21315.4,21315.4,21299.6,21315.4,1,21315.4,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,8,"SUPLCM42721"
"9",1725876344809,"09/09/2024 10:05:44",1725879944809,1,"09/09/2024 12:05:44",180348,2,"task-7hcp",NA,39958626,11679805,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1309x707",NA,NA,0,"BIQ (Charlotte)",5,"IAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",9116.7,21299.6,21316.9,9116.7,21299.6,21316.9,1,9116.7,12200.2,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,8,"SUPLCM42721"
