"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","X","Random_ID_new"
"3",1722438707509,"31/07/2024 15:11:47",1722467507509,8,"01/08/2024 07:11:47",180348,2,"task-8tuj",NA,39300736,11525359,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2625.90000000112,2616.7,2625.90000000112,2625.90000000112,2616.7,2625.90000000112,1,2625.90000000112,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,29,"SUPLCM81666"
"4",1722438721112,"31/07/2024 15:12:01",1722467521112,8,"01/08/2024 07:12:01",180348,2,"task-8tuj",NA,39300736,11525359,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",13611.9000000004,13600,13611.9000000004,13611.9000000004,13600,13611.9000000004,1,13611.9000000004,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,29,"SUPLCM81666"
"5",1722438732214,"31/07/2024 15:12:12",1722467532214,8,"01/08/2024 07:12:12",180348,2,"task-8tuj",NA,39300736,11525359,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",11114.3000000007,11100.1,11114.3000000007,11114.3000000007,11100.1,11114.3000000007,1,11114.3000000007,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,29,"SUPLCM81666"
"6",1722438740832,"31/07/2024 15:12:20",1722467540832,8,"01/08/2024 07:12:20",180348,2,"task-8tuj",NA,39300736,11525359,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",8631.70000000075,8616.7,8631.70000000075,8631.70000000075,8616.7,8631.70000000075,1,8631.70000000075,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,29,"SUPLCM81666"
"7",1722438745738,"31/07/2024 15:12:25",1722467545738,8,"01/08/2024 07:12:25",180348,2,"task-8tuj",NA,39300736,11525359,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4920.90000000111,4915.7,4920.90000000111,4920.90000000111,4915.7,4920.90000000111,1,4920.90000000111,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,29,"SUPLCM81666"
"8",1722438748921,"31/07/2024 15:12:28",1722467548921,8,"01/08/2024 07:12:28",180348,2,"task-8tuj",NA,39300736,11525359,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3188.40000000037,3183.4,3188.40000000037,3188.40000000037,3183.4,3188.40000000037,1,3188.40000000037,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,29,"SUPLCM81666"
"9",1722438751666,"31/07/2024 15:12:31",1722467551666,8,"01/08/2024 07:12:31",180348,2,"task-8tuj",NA,39300736,11525359,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2749.99999999999,2733.8,2749.99999999999,2749.99999999999,2733.8,2749.99999999999,1,2749.99999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,29,"SUPLCM81666"
"10",1722438751669,"31/07/2024 15:12:31",1722467551669,8,"01/08/2024 07:12:31",180348,2,"task-8tuj",NA,39300736,11525359,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,29,"SUPLCM81666"
"1",1722957588322,"06/08/2024 15:19:48",1722943188322,-4,"06/08/2024 07:19:48",180348,2,"task-8tuj",NA,39411113,11551348,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x701",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,30,"SUPLCM41800"
"2",1722957595879,"06/08/2024 15:19:55",1722943195879,-4,"06/08/2024 07:19:55",180348,2,"task-8tuj",NA,39411113,11551348,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x701",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",7032.5,7017.5,7032.5,7032.5,7017.5,7032.5,1,7032.5,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,30,"SUPLCM41800"
"3",1722957598729,"06/08/2024 15:19:58",1722943198729,-4,"06/08/2024 07:19:58",180348,2,"task-8tuj",NA,39411113,11551348,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x701",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2864.80000001192,2850.3,2864.80000001192,2864.80000001192,2850.3,2864.80000001192,1,2864.80000001192,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,30,"SUPLCM41800"
"4",1722957610762,"06/08/2024 15:20:10",1722943210762,-4,"06/08/2024 07:20:10",180348,2,"task-8tuj",NA,39411113,11551348,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x701",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",12048.5000000119,12033.5,12048.5000000119,12048.5000000119,12033.5,12048.5000000119,1,12048.5000000119,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,30,"SUPLCM41800"
"5",1722957618562,"06/08/2024 15:20:18",1722943218562,-4,"06/08/2024 07:20:18",180348,2,"task-8tuj",NA,39411113,11551348,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x701",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",7814.7,7800.1,7814.7,7814.7,7800.1,7814.7,1,7814.7,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,30,"SUPLCM41800"
"6",1722957624462,"06/08/2024 15:20:24",1722943224462,-4,"06/08/2024 07:20:24",180348,2,"task-8tuj",NA,39411113,11551348,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x701",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",5915.1,5900.1,5915.1,5915.1,5900.1,5915.1,1,5915.1,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,30,"SUPLCM41800"
"7",1722957630328,"06/08/2024 15:20:30",1722943230328,-4,"06/08/2024 07:20:30",180348,2,"task-8tuj",NA,39411113,11551348,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x701",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5880.40000000596,5866.8,5880.40000000596,5880.40000000596,5866.8,5880.40000000596,1,5880.40000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,30,"SUPLCM41800"
"8",1722957633880,"06/08/2024 15:20:33",1722943233880,-4,"06/08/2024 07:20:33",180348,2,"task-8tuj",NA,39411113,11551348,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x701",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3565.40000000298,3550,3565.40000000298,3565.40000000298,3550,3565.40000000298,1,3565.40000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,30,"SUPLCM41800"
"9",1722957637045,"06/08/2024 15:20:37",1722943237045,-4,"06/08/2024 07:20:37",180348,2,"task-8tuj",NA,39411113,11551348,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x701",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3181.2,3166.7,3181.2,3181.2,3166.7,3181.2,1,3181.2,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,30,"SUPLCM41800"
"10",1722957637050,"06/08/2024 15:20:37",1722943237050,-4,"06/08/2024 07:20:37",180348,2,"task-8tuj",NA,39411113,11551348,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x701",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,30,"SUPLCM41800"
"1",1723458133422,"12/08/2024 10:22:13",1723461733422,1,"12/08/2024 12:22:13",180348,2,"task-8tuj",NA,39511798,11571362,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,31,"SUPLCM12782"
"2",1723458138545,"12/08/2024 10:22:18",1723461738545,1,"12/08/2024 12:22:18",180348,2,"task-8tuj",NA,39511798,11571362,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",5033.5,5016.8,5033.5,5033.5,5016.8,5033.5,1,5033.5,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,31,"SUPLCM12782"
"3",1723458141897,"12/08/2024 10:22:21",1723461741897,1,"12/08/2024 12:22:21",180348,2,"task-8tuj",NA,39511798,11571362,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3370.4,3366.7,3370.4,3370.4,3366.7,3370.4,1,3370.4,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,31,"SUPLCM12782"
"4",1723458174036,"12/08/2024 10:22:54",1723461774036,1,"12/08/2024 12:22:54",180348,2,"task-8tuj",NA,39511798,11571362,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",32143.3999999881,32133.6,32143.3999999881,32143.3999999881,32133.6,32143.3999999881,1,32143.3999999881,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,31,"SUPLCM12782"
"5",1723458187581,"12/08/2024 10:23:07",1723461787581,1,"12/08/2024 12:23:07",180348,2,"task-8tuj",NA,39511798,11571362,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",13554.9000000119,13550.4,13554.9000000119,13554.9000000119,13550.4,13554.9000000119,1,13554.9000000119,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,31,"SUPLCM12782"
"6",1723458206749,"12/08/2024 10:23:26",1723461806749,1,"12/08/2024 12:23:26",180348,2,"task-8tuj",NA,39511798,11571362,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",19173.6000000358,19166.3,19173.6000000358,19173.6000000358,19166.3,19173.6000000358,1,19173.6000000358,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,31,"SUPLCM12782"
"7",1723458213867,"12/08/2024 10:23:33",1723461813867,1,"12/08/2024 12:23:33",180348,2,"task-8tuj",NA,39511798,11571362,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",7124.59999998807,7116.5,7124.59999998807,7124.59999998807,7116.5,7124.59999998807,1,7124.59999998807,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,31,"SUPLCM12782"
"8",1723458225118,"12/08/2024 10:23:45",1723461825118,1,"12/08/2024 12:23:45",180348,2,"task-8tuj",NA,39511798,11571362,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",11259.4,11250.8,11259.4,11259.4,11250.8,11259.4,1,11259.4,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,31,"SUPLCM12782"
"9",1723458229061,"12/08/2024 10:23:49",1723461829061,1,"12/08/2024 12:23:49",180348,2,"task-8tuj",NA,39511798,11571362,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3952.10000000001,3950.3,3952.10000000001,3952.10000000001,3950.3,3952.10000000001,1,3952.10000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,31,"SUPLCM12782"
"10",1723458229064,"12/08/2024 10:23:49",1723461829064,1,"12/08/2024 12:23:49",180348,2,"task-8tuj",NA,39511798,11571362,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,31,"SUPLCM12782"
"1",1723551782530,"13/08/2024 12:23:02",1723555382530,1,"13/08/2024 14:23:02",180348,2,"task-8tuj",NA,39537481,11577139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,32,"SUPLCM15998"
"2",1723551790008,"13/08/2024 12:23:10",1723555390008,1,"13/08/2024 14:23:10",180348,2,"task-8tuj",NA,39537481,11577139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",7033.4,7016.7,7033.4,7033.4,7016.7,7033.4,1,7033.4,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,32,"SUPLCM15998"
"3",1723551792942,"13/08/2024 12:23:12",1723555392942,1,"13/08/2024 14:23:12",180348,2,"task-8tuj",NA,39537481,11577139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2952.19999999851,2950,2952.19999999851,2952.19999999851,2950,2952.19999999851,1,2952.19999999851,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,32,"SUPLCM15998"
"4",1723551828914,"13/08/2024 12:23:48",1723555428914,1,"13/08/2024 14:23:48",180348,2,"task-8tuj",NA,39537481,11577139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",35973.4999999993,35966.3,35973.4999999993,35973.4999999993,35966.3,35973.4999999993,1,35973.4999999993,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,32,"SUPLCM15998"
"5",1723551873840,"13/08/2024 12:24:33",1723555473840,1,"13/08/2024 14:24:33",180348,2,"task-8tuj",NA,39537481,11577139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",44933.2,44916.5,44933.2,44933.2,44916.5,44933.2,1,44933.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,32,"SUPLCM15998"
"6",1723551883443,"13/08/2024 12:24:43",1723555483443,1,"13/08/2024 14:24:43",180348,2,"task-8tuj",NA,39537481,11577139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",9620.09999999776,9616.5,9620.09999999776,9620.09999999776,9616.5,9620.09999999776,1,9620.09999999776,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,32,"SUPLCM15998"
"7",1723551898245,"13/08/2024 12:24:58",1723555498245,1,"13/08/2024 14:24:58",180348,2,"task-8tuj",NA,39537481,11577139,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",14804.6999999993,14799.9,14804.6999999993,14804.6999999993,14799.9,14804.6999999993,1,14804.6999999993,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,32,"SUPLCM15998"
